页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
5,4905345539638016,头毛不多吧,2023-05-25 18:02:56,#女孩剪了一撮头发家长赔了1万多#这不是一撮吧，还有在外面一定要看好自己孩子 ,0,0,1,重庆,重庆,重庆,中国,star 1
5,4905345481185568,踏月追星,2023-05-25 18:02:42,#女孩剪了一撮头发家长赔了1万多#这顾客真倒霉啊。。。自己还要掏500块，而且接头发特别费时间。。。 ,0,0,2,陕西,榆林,陕西,中国,star 1
5,4905345141445410,七老叔,2023-05-25 18:01:21,#女孩剪了一撮头发家长赔了1万多#是我的话，赔个几百块就算了，头发没了再长，小问题。 ,0,0,0,广东,广州,广东,中国,star 1
5,4905345006965029,腥闻人,2023-05-25 18:00:49,#女孩剪了一撮头发家长赔了1万多# 这个小女孩在哪里，请你过来也剪一下我的头发吧 剪一次暴赚1万多，不要太爽  我要是那位顾客就不接头发了，直接把钱打到我账户就好了，没有中间商赚差价  这个事情里，理发店竟然成了最大赢家……在他店里出的事，店家还有脸收钱？？？ ,0,1,6,广东,,广东,中国,star 1
5,4905344955844564,菏泽公安,2023-05-25 18:00:37,【#女童剪掉顾客长发家长赔偿1万多#】5月25日，广东东莞。一小女孩在理发店拿剪刀剪掉顾客大把头发，理发店老板称，女孩有6岁左右，当时大家都在忙，女孩从柜子里拿出剪刀把顾客头发给剪了，剪掉了一大撮头发，顾客选择报警。经过警方调解，最终女孩的妈妈赔偿了11500元接头发的费用。#女孩剪了一撮头发家长赔了1万多# 齐鲁晚报的微博视频,0,0,0,,菏泽,山东,中国,star 1
5,4905344872223618,沉默如果是首歌,2023-05-25 18:00:17,#女孩剪了一撮头发家长赔了1万多#你管那叫一撮……明明就是一把……家长要看好孩子，昨天刚看到小孩把瑜伽球推到（是不是不小心不论）了别人跑步机下面，跑步的人直接摔出去了。 ,0,0,2,江苏,无锡,江苏,中国,star 1
5,4905344830538415,恒星储蓄室,2023-05-25 18:00:07,#女孩剪了一撮头发家长赔了1万多#分不清一撮一把吗？是那么多一撮吧 ,0,0,1,湖北,武汉,湖北,中国,star 1
5,4905344792793153,PixRiz_A9,2023-05-25 17:59:58,#女孩剪了一撮头发家长赔了1万多# 你管这叫一撮？！这明明是一把好吧！ ,0,0,5,湖南,长沙,湖南,中国,star 1
6,4905344675611049,喵小柒xz,2023-05-25 17:59:30,#女孩剪了一撮头发家长赔了1万多# 这是把底下一半的头发都剪没了吧 是不是对一撮有什么误解 小孩子不懂事 那家长就得为他的不懂事买单 为啥还让人自己掏钱接 ,0,0,0,云南,大理白族自治州,云南,中国,star 1
6,4905344478221870,高老庄在逃村花,2023-05-25 17:58:43,#女孩剪了一撮头发家长赔了1万多#其实我觉得正常，小孩子或许不懂事，但是家长要为他们的过错买单，因为是你没有教育好吖～自己不行，那么社会肯定会帮你教育的～熊孩子，不就是因为那些说孩子小不懂事这一理由逐渐演化来的吗？最起码，通过这件事，教育孩子，有些事，可以做，有些事不能做，错了就要付出代价～,0,0,0,吉林,长春,吉林,中国,star 1
6,4905344360513843,寰宇WHITE,2023-05-25 17:58:14,#女孩剪了一撮头发家长赔了1万多#什么叫一点点，一大半好不好。  凭求 顾客头发被减了还要倒贴500块 ,0,0,0,内蒙古,呼和浩特,内蒙古,中国,star 1
6,4905344251464802,金华直播间,2023-05-25 17:57:49,#女孩剪了一撮头发家长赔了1万多# 后来，理发师发现剪刀✂️被女孩玩坏了，家长又出了五千…… ,0,0,1,浙江,金华,浙江,中国,star 4
6,4905344063245598,安广禄,2023-05-25 17:57:04,#女孩剪了一撮头发家长赔了1万多# 遇到这样的熊孩子，家长欲哭无泪。女顾客长成一头飘逸的长发很不容易，躺着中枪亦是欲哭无泪。理发店白白损失12000元，更是欲哭无泪提醒带孩子出门的家长一定一定要看管好自己的孩子，以免给自己带来无妄之灾！醉眼观天下 ,0,3,0,陕西,咸阳,陕西,中国,star 1
6,4905338133022380,温凉如初---雪宝,2023-05-25 17:33:30,#女孩剪了一撮头发家长赔了1万多#  你不教育熊孩子，总会有人替你狠狠教育他 ,0,0,17,广西,玉林,广西,中国,star 5
6,4905343979881681,橙攻大师DAYTOY,2023-05-25 17:56:44,#女孩剪了一撮头发家长赔了1万多#这叫一撮头发？希望编导只有一撮头发 ,0,0,6,安徽,,安徽,中国,star 1
6,4905336270754116,轻舟·倾心,2023-05-25 17:26:06,#女孩剪了一撮头发家长赔了1万多#凭什么顾客还得出钱，不应该女孩家全出了还得赔偿损失，接的头发和自己的头发那能一样吗 ,0,0,21,山西,,山西,中国,star 1
6,4905343598204782,土豆皮皮皮ya,2023-05-25 17:55:13,#女孩剪了一撮头发家长赔了1万多#被剪的真惨，心态崩溃受气浪费时间还得出钱！ ,0,0,1,广东,深圳,广东,中国,star 1
