页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
3,4905336068637434,西南鹰狼,2023-05-25 17:25:18,#我是中国人我想举自己的国旗#这也是我和我的战友深深爱着这支部队的原因，青春与梦想，责任与荣光，热血与忠诚，融进我们的胸膛，化作祖国的屏障。哪有什么盛世静好，只不过有人替你负重前行。 ,0,0,3,广西,南宁,广西,中国,star 5
3,4905335754329618,紫竹心月RX,2023-05-25 17:24:03,#我是中国人我想举自己的国旗#认同才能说包容的问题！有些人就是不认同，非要觉得自己比别人优越的那一瞬间就low了好吗？！ ,0,0,0,广东,深圳,广东,中国,star 4
3,4905335654187379,微浪旅行攻略咖,2023-05-25 17:23:38,#你曾经和国旗有过亲密接触吗# 我是中国人，我爱我的国，我爱我的家，我爱的母亲，向国旗敬礼！ #我是中国人我想举自己的国旗#   网页链接 ,1,2,15,山东,日照,山东,中国,star 5
3,4905333358858821,A-L明德小跟班,2023-05-25 17:14:32,#我是中国人我想举自己的国旗# 为祖国举大旗🇨🇳 ,0,0,0,内蒙古,呼和浩特,内蒙古,中国,star 5
3,4905332734689780,碳烤万洋,2023-05-25 17:12:02,#我是中国人我想举自己的国旗#有些东西不是挂在嘴上，而是深深地刻在骨子里，流淌在血液中 碳烤万洋的微博视频 ,5,2,4,广东,深圳,广东,中国,star 5
3,4905332633240819,第1眼视频,2023-05-25 17:11:39,【#我是中国人我想举自己的国旗#】#举五星红旗的台湾选手身后是强大祖国#中国台湾跆拳道选手李东宪在亚太大师运动会中取得铜牌领奖时，李东宪将“整齐叠好”的五星红旗展开举起并自信地登上领奖台，此行为被无数网友点赞。5月23日，李东宪发布视频回应此事，他说，“背靠祖国和14亿同胞，我无比自信，无比强大！”#蓝V视界# 第1眼视频的微博视频,0,0,0,,北京,北京,中国,star 4
3,4905331279267261,青春北京,2023-05-25 17:06:16,【“中国人登不上珠峰？”#63年前他们搭人梯捍卫祖国尊严#】上世纪，在中国与尼泊尔划分国界线时，尼泊尔以“贵国从未爬上过北坡”为由，意图独占珠峰。1960年5月25日，3名平均年龄24岁的中国登山队队员王富洲、屈银华和贡布，成功从北坡登顶，将五星红旗插上珠峰。此后，“珠峰精神”便一直鼓舞着中国人民顽强拼搏、战胜困难，致敬青年勇士们！ #我是中国人我想举自己的国旗#中新视频的微博视频,0,0,2,,北京,北京,中国,star 4
3,4905329713742422,宁夏共青团,2023-05-25 17:00:02,【“中国海军牛！”#当网友在海外遇到祖国军舰#🇨🇳】“湛江舰，你好～”近日，有网友在印度洋遇到参加第16届兰卡威国际海事和航空展的中国海军湛江舰，举起五星红旗对着祖国军舰高喊。“放眼望去，停泊的各国舰艇中，最威武的就是我们的湛江舰！”网友：为什么这些船一出门，变得老大只，回家了又变得好小只#中国网友小船与军舰在海外相遇##我是中国人我想举自己的国旗# 央视军事的微博视频,1,2,0,,银川,宁夏,中国,star 5
3,4905328971878983,大同政法,2023-05-25 16:57:06,我是中国人我想举自己的国旗！霸气~,0,0,0,,大同,山西,中国,star 5
4,4905328435790288,iRCO爱而收藏,2023-05-25 16:54:57,#我是中国人我想举自己的国旗# 小小的晒张自己的收藏 ,1,1,5,福建,泉州,福建,中国,star 5
4,4905327856454283,金昌市检察院,2023-05-25 16:52:40,甘肃省司法厅官微 :#我是中国人我想举自己的国旗#【#举五星红旗的台湾选手身后是强大祖国#】@陇原政法,0,0,1,,金昌,甘肃,中国,star 5
4,4905326832782176,-热狗小面包ooo,2023-05-25 16:48:36,#我是中国人我想举自己的国旗# 我是中国人 这里是我的中国🇨🇳 ,0,5,8,山东,烟台,山东,中国,star 5
4,4905326714816845,福华是英剧CP鸭,2023-05-25 16:48:08,#我是中国人我想举自己的国旗#超棒的，给你点赞 ,0,0,4,上海,上海,上海,中国,star 5
4,4905326099303250,笑圈少女,2023-05-25 16:45:41,#我是中国人我想举自己的国旗#李东宪讲 因为背靠祖国，所以举着国旗不怕！加油李哥 无法想象你这是顶着多大的压力展示五星红旗，感动，照顾好自己，保护好自己，你我都是中国人！ 笑圈少女的微博视频 ,0,0,5,广东,佛山,广东,中国,star 5
4,4905324534826137,沈阳校园,2023-05-25 16:39:28,#辽宁学子最青春的样子#🎤#你有多久没跟家里人打电话# 爱自己，爱他人，爱社会，爱祖国。年少有为红旗，一起来看看@辽宁工程技术大学 的美好大学生吧！ #我是中国人我想举自己的国旗#  ｜@辽宁工程技术大学 沈阳校园的微博视频 ,0,0,0,,沈阳,辽宁,中国,star 5
4,4905322394687162,一抹最美时光机,2023-05-25 16:30:58,我们需要认识一位跆拳道选手，来自台湾地区的-----李东宪。在比赛获得的奖台上，他义无反顾的距离了我们的五星红旗，让国旗随风飘扬，这也正适合所有人的民意，台湾迟早要回到大家的怀抱，而且是所有人都殷切希望的。他也直言：“我怕我们台湾人忘了历史忘了回家的路”。再次想对台湾同胞说，大陆一直欢迎海峡对面的家人早一些回到大家的怀抱，可以享受大家给台湾地区同胞的热情，正如，56个民族，56个家，56个民族是一家。我们是一个大家，大陆永远都没有忘记过您们，想让您们早一些回来。海峡割不断思乡的情，割不断认祖归宗的殷切希望，失散多年早一些回家吧，因为大陆是你们的根，我们是你们的守护神。#我是中国人我想举自己的国旗#,0,0,10,河南,郑州,河南,中国,star 4
4,4905321699478134,山西共青团,2023-05-25 16:28:12,#我是中国人我想举自己的国旗#感受14亿祖国同胞的温暖，跆拳硬汉李东宪眼含泪花、哽咽发声：我是中国人！当然要举中国国旗！#不忘初心牢记使命# 山西共青团的微博视频 ,0,0,3,,太原,山西,中国,star 5
4,4905320907016201,昌邑市融媒体中心,2023-05-25 16:25:03,【#我是中国人我想举自己的国旗#】中国台湾省跆拳道选手李东宪：“我是中国人，我想举自己的国旗那就是五星红旗。” ,4,2,9,,潍坊,山东,中国,star 4
4,4905320486801307,古典局,2023-05-25 16:23:23,#我是中国人我想举自己的国旗# #举五星红旗的台湾选手身后是强大祖国# #飞花令# 一人一句爱国诗句，来吧！ “愿得此身长报国，何须生入玉门关。” ,0,3,2,湖南,长沙,湖南,中国,star 5
5,4905320172752080,酒酿兔兔小鱼干儿,2023-05-25 16:22:08,#我是中国人我想举自己的国旗#祖国日益强大，作为中国人自然会自豪 ,0,0,2,,,,中国,star 5
5,4905320071562759,况郈燚燚,2023-05-25 16:21:44,#我是中国人我想举自己的国旗# 为他的旗帜鲜明点赞！ ,0,0,2,广东,广州,广东,中国,star 5
5,4905212634989827,威海日报,2023-05-25 09:14:49,【#网友海上遇到祖国军舰激动转圈大喊#】“非常自豪，相当提气！”近日，网友在印度洋遇到了去马来西亚参展的中国海军湛江舰。一船人激动地举起五星红旗，对着祖国军舰高喊，还绕着湛江舰转了几圈致敬。海军也向他们挥手打招呼，#中国军舰在印度洋和网友互拍超有爱#↓ #我是中国人我想举自己的国旗# （央视新闻）央视军事的微博视频,22,28,38,,威海,山东,中国,star 5
5,4905205399554121,-四分三十三秒-,2023-05-25 08:46:04,#我是中国人我想举自己的国旗#这是美丽的祖国，这是英雄的祖国 ，这是强大的祖国 。 ,32,16,722,安徽,蚌埠,安徽,中国,star 5
5,4905318801473685,喵斯拉大王二号机,2023-05-25 16:16:40,#我是中国人我想举自己的国旗#  推荐一个很好的外籍专家，  上海日报的@安柏然Andy   大家可以关注下他的微博账号，  对中国感情深厚，极为友善，中文流利，  为人充满正义感！ ,7,7,34,上海,,上海,中国,star 5
5,4905212164706264,空天砺剑,2023-05-25 09:12:57,#我是中国人我想举自己的国旗# 承认自己是堂堂正正的中国人，这才是台湾省所有人该有的样子！ ,5,7,312,山东,东营,山东,中国,star 5
5,4905315470411114,安徽反邪教,2023-05-25 16:03:27,#我是中国人我想举自己的国旗#【#举五星红旗的台湾选手身后是强大祖国#,13,7,9,,合肥,安徽,中国,star 4
5,4905310630184310,钮钴禄大脸咪,2023-05-25 15:44:13,#我是中国人我想举自己的国旗#民族认同感往往身在异乡才能感受的最为强烈 今天看到同胞为自己的祖国举旗 昨日听闻最爱的rapper法老把钱捐给祖国需要的人 我深受感慨 也立志做一个大写的人 一个无私的人 一个被历史铭记的人从前 我只希望变有钱 现在 发现钱才是最不值钱的人生短暂 我的优先权会放在世间的正义和爱上,0,0,1,荷兰,,荷兰,荷兰,star 5
5,4905221014422978,阿森纳著名教授,2023-05-25 09:48:07,最感动的升旗 中国国歌 刘翔亚运版#阿森纳著名教授##为汗水加油##我是中国人我想举自己的国旗# 阿森纳著名教授的微博视频 ,0,0,18,北京,北京,北京,中国,star 5
6,4905292275385813,银言慧语,2023-05-25 14:31:17,这是美丽的祖国 这是英雄的祖国 这是强大的祖国 #山东孙九银正能量传递#美林工艺品#致敬人民子弟兵#我是中国人我想举自己的国旗微博头像挂件 乐陵市 ,0,0,0,山东,德州,山东,中国,star 5
6,4905218490237022,迷彩的格调你的味道,2023-05-25 09:38:04,五星红旗，我为你骄傲🇨🇳#我是中国人我想举自己的国旗# ,2,3,18,山东,青岛,山东,中国,star 5
6,4905197338363420,云南共青团,2023-05-25 08:14:02,【#我是中国人我想举自己的国旗#】中国台湾省跆拳道选手李东宪：“我是中国人，我想举自己的国旗那就是五星红旗。”🇨🇳🇨🇳🇨🇳 ,23,8,605,,昆明,云南,中国,star 4
6,4905262588365510,不然的老板娘,2023-05-25 12:33:19,#我是中国人我想举自己的国旗# 说的好！ 湾湾呀 要乖乖听祖国妈麻麻的话呀   要乖乖滴哦 ,0,0,3,浙江,杭州,浙江,中国,star 5
6,4905262543014864,同样讨厌茄子的肖兔子姐姐,2023-05-25 12:33:08,#我是中国人我想举自己的国旗#国旗一定保存了好久，看那小小碎碎的折痕，心中很是感动。盼望湾湾早日回家 ,0,0,5,陕西,西安,陕西,中国,star 5
6,4905204833848565,小米大咖,2023-05-25 08:43:49,#我是中国人我想举自己的国旗#  台湾人，别忘了历史，别忘了回家的路！ ,25,25,48,浙江,丽水,浙江,中国,star 5
6,4905260509038401,修炼成精的柠檬,2023-05-25 12:25:03,#我是中国人我想举自己的国旗#一个有崇高品质的人，一个有伟大理想的人，都会做出自己明智的选择 ,0,0,3,安徽,滁州,安徽,中国,star 5
6,4905216711329149,青春山东,2023-05-25 09:31:01,“试看将来的环球，必是赤旗的世界”@胖头鱼小兔妞儿   #我是中国人我想举自己的国旗##青春当先开新局# 青春山东的微博视频 ,1,2,13,,济南,山东,中国,star 5
6,4905245396177825,麦田守望者123123,2023-05-25 11:25:00,#我是中国人我想举自己的国旗#只想对对面的的台🐸说一句，别跪着了站起来！做个人吧 ,0,0,2,广东,,广东,中国,star 5
6,4905222516246855,长沙警事,2023-05-25 09:54:05,#我是中国人我想举自己的国旗#【#举五星红旗的台湾选手身后是强大祖国#】最近，我们认识了一位跆拳道选手——来自中国台湾地区的李东宪。他手持五星红旗登上亚太大师运动会领奖台，太帅！他不惧绿营水军网暴，直言“我怕我们台湾人忘了历史忘了回家的路”。背靠祖国和14亿多同胞，李东宪感到无比自信、无比强大。可以确定，有强大祖国做依靠，台湾同胞的民生福祉会更好，发展空间会更大，在国际上腰杆会更硬、底气会更足，更加安全也更有尊严。想跟台湾同胞说句话：海峡割不断乡音、乡情、乡韵，失散再久终得回家，因为这里有你们的根，有你们的乡愁，更有最温暖的怀抱。#主播说联播#央视新闻的微博视频,7,10,10,,长沙,湖南,中国,star 4
