页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
4,4905232633433578,雨泽_Sterling,2023-05-25 10:34:17,【#催收巨头湖南永雄宣布停业# 自称179名员工被警方带走调查】湖南永雄资产管理集团发布《告全体员工书》，“永雄集团绝对不存在公司违法犯罪行为，也绝非非法讨债公司”，并请求湖南省公安机关对公司进行立案调查。停业了，还想要给大众留个好印象么,0,0,0,北京,北京,北京,中国
4,4905232439709655,不吃鱼的奇怪老猫,2023-05-25 10:33:31,#催收巨头湖南永雄宣布停业#还是老赖多！要不然怎么会有催收。 ,0,1,3,,,,中国
4,4905231333458664,李诺言,2023-05-25 10:29:07,#催收巨头湖南永雄宣布停业#能跨省办案带走一百多人如此规模，案前应和当地政法部门有沟通，即便如此当地也无法干涉正常办案，这家公司早就臭名昭彰。 ,0,0,4,四川,成都,四川,中国
4,4905227751522645,熊熊哪里跑,2023-05-25 10:14:52,#催收巨头湖南永雄宣布停业#欠债的现在没人管了。警察不管。法院象征性管一管，拉个征信黑名单完事，强制执行约等于没有。民间催收违法。那么，谁管老赖？？？没人回答我也想做老赖了。 ,0,5,28,湖南,长沙,湖南,中国
4,4905230636417972,取名字真的很麻烦咯,2023-05-25 10:26:21,#催收巨头湖南永雄宣布停业# 哦豁，删除咯！？ ,0,0,0,广东,广州,广东,中国
4,4905230518453364,政宗君的君,2023-05-25 10:25:53,#催收巨头湖南永雄宣布停业# 谁借我一百万 ,0,0,1,湖南,长沙,湖南,中国
5,4905230196802323,潘金莲日记,2023-05-25 10:24:36,#催收巨头湖南永雄宣布停业# 也不看看目前的形势，这种公司不停业才怪！ ,0,3,6,江苏,苏州,江苏,中国
5,4905230161939081,每天学点经济学,2023-05-25 10:24:28,#催收巨头湖南永雄宣布停业#凌晨突发！“催收巨头”湖南永雄宣布停业！5月25日凌晨，湖南永雄资产管理集团宣布“从今日起暂停营业”，该公司于2014年4月成立于湖南长沙，在全国20多个城市拥有分公司，早在2019年6月底，公司员工总数就超过了11400人，催收专员达10915人，占比近95%，是毫无争议的中国最大催收公司，2019年11月还向SEC递交了招股说明书意图上市，但最终并未能如愿挂牌。值得一提的是，圈外人对永雄虽然知之甚少，但作为国内最大的信用卡和网贷逾期催收专业户，一度令数千万计无力偿还欠款的群体“闻风丧胆”，更因一系列的暴力催收、电话短信恐吓等违法违规行为，屡屡被债务人投诉，站上风口浪尖，造成了恶劣的社会影响。永雄表示，疫情黑天鹅前夕，员工数达到了1.7万，结束后，员工还剩7000人，如今员工仅余2000人，加上集团账户和流动资金被冻结，经营难以为继，不得已停止营业。实际上，催收行业并没有想象中的暴利，从永雄递交的《招股书》数据来看，虽然2016年~2018年，公司的营收从4亿出头涨到了7.6亿左右，但2016年~2019年H1，永雄为催收花费的成本分别高达2.17亿元、3.42亿元、4.55亿元和3.42亿元，占同期营收的比重从49.77%，一路狂飙至66.41%。2016年以来，永雄的有效佣金率也从超过40%降至35%左右，也就是说，永雄的衣食父母（各大商业银行）们签约时给的酬金也越来越少，也即，哪怕没有发生永雄口中的不可抗力事件，催收行业都已经是下行周期，赚钱越来越难。目前国内尚有3000余家催收机构，此番永雄停业，或许释放出一个强烈的讯号，催收行业将迎来大力的整顿了，这固然是好事一件，因为无论做哪项业务，都不能游走在法律边缘，唯有合规不碰底线，才能走得长远。#财商新星#,17,29,53,,南京,江苏,中国
5,4905230032964844,Joke-Mu,2023-05-25 10:23:57,#催收巨头湖南永雄宣布停业#扫黑除恶还是得靠异地执法！ ,0,0,9,湖南,长沙,湖南,中国
5,4905221724047975,鄹小海,2023-05-25 09:50:56,#催收巨头湖南永雄宣布停业# 抓吧，全国所有的催收公司都抓了吧，反正现在都是老赖的天下。 ,0,4,24,四川,成都,四川,中国
5,4905190246057810,翟振轶律师,2023-05-25 07:45:51,#催收巨头湖南永雄宣布停业#  据说是安徽警方跨省办案，应该告诉大家，是安徽的哪地警方，让警方的办案置于监督之下。 ,0,0,22,北京,北京,北京,中国
5,4905229298435808,美少女天下大乱530,2023-05-25 10:21:02,#催收巨头湖南永雄宣布停业#欠钱不还也不是什么好人，说多了都是泪 ,0,0,4,江苏,南京,江苏,中国
5,4905229042322244,妄想靶子23号,2023-05-25 10:20:01,#催收巨头湖南永雄宣布停业（井号）和我没关系，但还想发出来恶心一下人 ,0,0,0,海南,,海南,中国
5,4905228812420933,ZZZZzzzz-7370607061,2023-05-25 10:19:06,#催收巨头湖南永雄宣布停业#   你知道人心惶惶，你催收时不也是搞得人心惶惶。 ,0,1,0,重庆,重庆,重庆,中国
5,4905228779131227,奇点财经,2023-05-25 10:18:58,【#催收巨头永雄集团宣曾上市未果#】#永雄集团收款专家平均收款额达2.7万#5月25日，“催收巨头”湖南永雄资产管理集团宣布，集团决定从今日起停业。据公司官网，永雄集团成立于2014年4月，总部位于湖南长沙，创始人为谭曼，目前公司法定代表人为周小芳。此前的招股书显示，2019年永雄集团拥有全职催收员工超过1万名，其中1000人为资深催收专家，每位收款专家的平均收款额能达到2.7万元，待催款项达400多亿，佣金率在35.3%以上。永雄集团的辉煌时刻在2019年前后，彼时它正计划在美国纽交所上市。据SEC资料，永雄集团最早在2018年10月提交上市申请草稿版，之后经过三轮问询，于2019年10月正式提交招股书，计划于2019年11月20日在纽交所挂牌上市，发行928.2万股美国存托股票，每股7.75美元至9.75美元，至多募资9050万美元。但在计划上市日当天，因需要向SEC提供补充资料且来不及收到回复，永雄集团表示上市日期将顺延一天。而后一直延期至今。#催收巨头湖南永雄宣布停业#（界面新闻）,2,1,0,,杭州,浙江,中国
6,4905228627084042,月萧雨,2023-05-25 10:18:22,#催收巨头湖南永雄宣布停业#祝你们好死 不送  害了多少家庭。本质就是黑社会 ,0,3,13,湖北,,湖北,中国
6,4905228572820458,谦卑侯爷,2023-05-25 10:18:09,#催收巨头湖南永雄宣布停业# 自古湘淮是一家嘛。历史上曾国藩、李鸿章、左宗棠、段祺瑞……就经常联合用兵剿匪打仗。催收巨头湖南永雄资产管理集团，被安徽警方采取刑事强制措施，很正常。 ,2,0,6,北京,北京,北京,中国
6,4905228535074232,北京老杨68,2023-05-25 10:18:00,#催收巨头湖南永雄宣布停业#取消放贷就没有这些乱七八糟的事情了。 ,0,1,5,北京,北京,北京,中国
6,4905228375951710,龙在天涯8333,2023-05-25 10:17:22,据界面新闻报道，5月25日，“催收巨头”湖南永雄资产管理集团宣布，集团决定从今日起停业。据北京青年报早前报道，近日，一则“警方‘突袭’永雄邵阳分公司”的视频，让永雄集团受到业内关注。《“催收巨头”湖南永雄集团宣布停业，自称4家分公司179名员工被警方采取刑事强制措施，4年前曾申请在美国上市》据界面新闻报道，5月25日，“催收巨头”湖南永雄资产管理集团宣布，集团决定从今日起停业。视频中，警方正与疑似永雄集团公司人员进行交涉。网页链接,0,0,1,福建,福州,福建,中国
6,4905228132680311,RMB48-,2023-05-25 10:16:24,#催收巨头湖南永雄宣布停业#暴力催收都这样的，轰炸客户通讯录，不断骚扰通讯录内的非借款人，但凡有个性子软的就不断骚扰侮辱要求他通知借款人还钱，并且死活不说自己是哪个平台的，那么问题来了在国家法律法规里就说过禁止骚扰第三方，他们那么明目张胆恐吓第三方不被制裁才怪。 ,1,0,11,广东,深圳,广东,中国
6,4905228123505987,我的话痨小祖宗,2023-05-25 10:16:22,#催收巨头湖南永雄宣布停业# 存在套路贷，利滚利行为嘛？害了多少人 ,1,0,5,河南,三门峡,河南,中国
6,4905227913792044,淮湘子,2023-05-25 10:15:32,#催收巨头湖南永雄宣布停业#好像哪部电视剧里有催收公司来着？ ,0,1,0,安徽,马鞍山,安徽,中国
6,4905227495149887,爱机少年,2023-05-25 10:13:52,#催收巨头湖南永雄宣布停业#  多半是惹出什么事了吧  暴力催收不合法 欠钱不还也是问题 ,1,0,1,广东,深圳,广东,中国
6,4905226622206512,慢羊羊o,2023-05-25 10:10:23,#催收巨头湖南永雄宣布停业#就没有人关心赔偿问题吗？？？？ ,0,3,1,湖南,,湖南,中国
6,4905226463346710,同花顺,2023-05-25 10:09:45,#催收巨头湖南永雄宣布停业# 第一财经称，不少从业者将此视为是对催收行业整顿的信号。,2,0,0,,杭州,浙江,中国
