页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
5,4905374698967030,Dear-FuLL,2023-05-25 19:58:48,#吴宣仪2021年收入# 所以说现在造谣多简单，一个烂键盘，一个虚无缥缈的截图，花点钱满网站散布，被造谣人还得无端被骂 渣浪你真是赢麻了 ,0,0,31,广西,贵港,广西,中国,star 1
5,4905376133421120,Kriley,2023-05-25 20:04:30,#吴宣仪2021年收入# 208没有一个值得同情啥的，大家都一样，为别人的人生难过的话还不如看看自己的钱包 ,0,0,4,浙江,温州,浙江,中国,star 1
5,4905376119523665,赌你明天起床晚,2023-05-25 20:04:27,#吴宣仪2021年收入# 普通打工人 兢兢业业一辈子都达不到人家的零头，这就是现实， ,0,0,0,陕西,西安,陕西,中国,star 4
5,4905376099861317,iininuan,2023-05-25 20:04:22,#吴宣仪2021年收入# 实时里的大多数人在娱乐圈都有喜欢的或者有好感的明星演员吧，有没有想过你喜欢的人被拉出来代表整个行业你会多气愤和无助……大家讨论行业别网爆同样勤恳本分的宣仪，她不过也是资本逐利的工具罢了……这段时间以来一直被黑，躺着赚钱的公司没有任何作为 ,0,0,3,湖北,武汉,湖北,中国,star 4
5,4905376091214534,我将一生抵制生姜,2023-05-25 20:04:20,#吴宣仪2021年收入#吴宣仪什么都没做，只是在努力挣钱，然后被造谣，如果不是真的，请把吴宣仪没拿到的一亿，谁爆料谁造谣的谁补给她 ,0,0,4,江苏,苏州,江苏,中国,star 1
5,4905376073385882,Yisstal,2023-05-25 20:04:16,#吴宣仪2021年收入# 杜华北大的，公司一堆艺人，只是一个吴宣仪就给她赚了这么多，可想而知她一年能挣多少钱！好好读书吧大家！ ,0,0,7,河南,郑州,河南,中国,star 4
5,4905375893029482,珍的右耳0304531,2023-05-25 20:03:32,#吴宣仪2021年收入#  明白了，广大&quot;路人和网友&quot;是按照阅读量给小吴算的收入吧，说了半天没看见所谓报告的一个字，全凭想象？？？ ,0,0,4,浙江,金华,浙江,中国,star 2
6,4905352623033242,南柯一梦万年,2023-05-25 18:31:05,#吴宣仪2021年收入# 吴宣仪，即使解散后也持续输出优质舞台的优质偶像一枚。 ,10,9,146,湖北,武汉,湖北,中国,star 4
6,4905375856332640,来日纵千晚星_Betty,2023-05-25 20:03:24,#吴宣仪2021年收入#拿来比什么啊 就知道那她出头是吧  圈子不一样本来底数就不同 不满也改变不了事实 最多口嗨一下 ,0,0,5,广西,南宁,广西,中国,star 3
6,4905362190239042,一粒叮叮糖,2023-05-25 19:09:06,#吴宣仪2021年收入#对比今年大学生的就业形势，何其讽刺！ ,1,0,57,湖南,,湖南,中国,star 4
6,4905375796566014,小选选想发财,2023-05-25 20:03:10,#吴宣仪#吴宣仪不阻止你赚钱，吴宣仪也不偷你的钱，她挣的钱也是她努力工作的结果。谁不需要赚钱养活自己和家人？如果她的收入比你多，她的纳税义务将与她的收入成正比。每个人都在努力赚钱，没有人是容易的，如果你觉得当艺人很容易，那你何不进入娱乐圈当艺人，任何工作都不是没有难度的。你做不到不代表别人做不到，不要把个人观点强加给别人，不要上网听yxh带节奏，她是艺人，她也要赚钱，她仍然履行纳税义务。没有证据的豆瓣造谣请不要侮辱她。#吴宣仪2021年收入# ,0,0,8,越南,,越南,越南,star 5
6,4905375722113691,小付心里软,2023-05-25 20:02:52,#吴宣仪2021年收入#明天我也去选秀@黑色比格  ,0,0,0,山东,,山东,中国,star 5
6,4905375717395677,莫争,2023-05-25 20:02:51,#吴宣仪2021年收入#這讓我們知識分子無地自容 ,0,0,0,福建,福州,福建,中国,star 4
6,4905375663659397,好小豆,2023-05-25 20:02:38,#吴宣仪2021年收入#我觉的当明星是最好的职业！动不动就有几千万的粉丝捧着；出门助理、保镖一大堆；衣食住行吃喝玩乐都有品牌商供着；关键是一年还能挣一个亿 ,1,0,1,河北,承德,河北,中国,star 5
6,4905375508463805,考拉nikko,2023-05-25 20:02:00,#吴宣仪2021年收入#一直知道娱乐圈钱好挣，但没想到这么好挣 ,0,0,3,山东,烟台,山东,中国,star 4
6,4905360421556043,也许属鱼吴宣仪,2023-05-25 19:02:04,#吴宣仪2021年收入# 哇，这个词条下面好多拼命读书的人啊微博未来可期 ,1,14,152,广东,深圳,广东,中国,star 4
6,4905375453153450,猪肝拜拜,2023-05-25 20:01:48,#吴宣仪2021年收入#我明天就去选秀🤗 ,0,1,0,浙江,杭州,浙江,中国,star 5
