页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
3,4907039609849666,县令互联网,2023-05-30 10:14:34,#马斯克谈中国航天工程计划# 【马斯克发推评价中国航天工程计划：比大多数人意识到的更加超前】#马斯克说中国航天工程计划比多数人意识到的更超前# 美国太空探索技术公司（SpaceX）首席执行官埃隆·马斯克30日表示，中国的航天工程计划比大多数人意识到的要更加超前。 ,0,0,0,广东,汕头,广东,中国,star 5
3,4907039443128244,叨哥胡侃,2023-05-30 10:13:54,#马斯克谈中国航天工程计划#马斯克还是很谦虚的一个人，他认为中国航天成就比大多数人意识到的更超前，认为比亚迪的产品极具竞争力，认为中美Ai差距仅1年。 ,1,7,12,浙江,杭州,浙江,中国,star 4
3,4907039350067789,小V张城川,2023-05-30 10:13:32,#马斯克谈中国航天工程计划#马斯克30日：中国的航天工程计划比大多数人意识到的要更加超前………… 在商言商，不轻易介入正志和意识形态及宗教争端，马斯克这一点还是很值得欣赏的。 ,0,0,1,江苏,南京,江苏,中国,star 4
3,4907039320705796,神和她的孩子在跳舞,2023-05-30 10:13:25,AI太可怕了  #马斯克谈中国航天工程计划##神舟十六号发射# ,0,1,0,浙江,嘉兴,浙江,中国,star 5
3,4907038968906654,蔡阳的微博,2023-05-30 10:12:01,#马斯克谈中国航天工程计划#我与春风皆过客，你携秋水揽星河。 ,0,1,1,海南,三亚,海南,中国,star 4
3,4907038926966989,上帝之鹰_5zn,2023-05-30 10:11:51,#马斯克谈中国航天工程计划# 完蛋，战忽局十多年工作，被马总一句话，全部付诸东流了 ,18,52,362,福建,福州,福建,中国,star 3
3,4907038599027282,楊培安RogerYang,2023-05-30 10:10:33,#马斯克谈中国航天工程计划#@ElonMusk 馬斯克想的是：在太空領域上，他遇到最大的對手了！而目前，他還不知道、也想不到怎麼突破…#马斯克说中国航天工程计划比多数人意识到的更超前#,0,0,2,中国台湾,台北市,台湾,中国,star 4
3,4907038495215291,第1眼视频,2023-05-30 10:10:08,#马斯克谈中国航天工程计划#【#马斯克盛赞中国航天#：“远比大多数人意识到的更先进”】在5月29日神舟十六号载人飞行任务新闻发布会上，中国载人航天工程新闻发言人、载人航天工程办公室副主任林西强介绍了中国载人航天工程下一步的发展计划，明确表示总的目标是2030年前实现中国人首次登陆月球。前加拿大航天局宇航员克里斯·哈德菲尔也在其社交媒体上转发了一篇报道并写道：中国探月工程总设计师吴伟仁说，到2030年，中国人一定能够踏上月球。这不是问题。马斯克就此消息评论道，“中国的航天工程计划比大多数人意识到的要更加超前”。#蓝V视界# 第1眼视频的微博视频,0,0,0,,北京,北京,中国,star 5
3,4907038382229599,导演何青云,2023-05-30 10:09:41,#马斯克谈中国航天工程计划#小马同志你别虚情假意了，奶我东方大国你的目的别以为我们不知道。你都已经完成航天器回收了，还在奶我们。是想让我们沾沾自喜，放慢脚步甚至裹足不前吗？很显然，不可能的。咱们知道咱们高科技和漂亮国的差距，必须火箭一般的速度大干快上，赶超漂亮国。到时候你抬头看着星空再仰慕我们东方大国不迟。#何青云 地球一家人#,0,0,0,江苏,,江苏,中国,star 5
4,4907021294638118,环球时报,2023-05-30 09:01:47,#马斯克谈中国航天工程计划# 【马斯克发推评价中国航天工程计划：比大多数人意识到的更加超前】#马斯克说中国航天工程计划比多数人意识到的更超前# 在5月29日神舟十六号载人飞行任务新闻发布会上，中国载人航天工程新闻发言人、载人航天工程办公室副主任林西强介绍了中国载人航天工程下一步的发展计划，明确表示总的目标是2030年前实现中国人首次登陆月球。美国太空探索技术公司（SpaceX）首席执行官埃隆·马斯克30日表示，中国的航天工程计划比大多数人意识到的要更加超前。前加拿大航天局宇航员克里斯·哈德菲尔德在其社交媒体推特账号上转发了CGTN的一篇报道并写道，“中国探月工程总设计师吴伟仁说，‘到2030年，中国人一定能够踏上月球。这不是问题。’”马斯克在推文下方评论道，“中国的航天工程计划比大多数人意识到的要更加超前”。据此前报道，在5月29日举行的神舟十六号载人飞行任务新闻发布会上，林西强透露，近期，中国载人月球探测工程登月阶段任务已启动实施，总的目标是：2030年前实现中国人首次登陆月球，开展月球科学考察及相关技术试验，突破掌握载人地月往返、月面短期驻留、人机联合探测等关键技术，完成“登、巡、采、研、回”等多重任务，形成独立自主的载人月球探测能力，将推动载人航天技术由近地走向深空的跨越式发展，深化人类对月球和太阳系起源与演化的认识，为月球科学的发展贡献中国智慧。（环球网）,10,16,134,,北京,北京,中国,star 5
4,4907036737538510,电商行业,2023-05-30 10:03:09,#马斯克谈中国航天工程计划# 继点赞高铁后，马斯克：中国的太空计划远比多数人意识到的先进的多。 ,41,16,30,广东,深圳,广东,中国,star 4
4,4907036162917185,躺倒鸭,2023-05-30 10:00:52,#马斯克谈中国航天工程计划#马斯克评论称：“中国的太空计划远比大多数人意识到的更先进。”  毕竟据路透社报道，3名知情人士透露，预计马斯克本周将访问中国，参观特斯拉上海工厂。如果成行，这将是他3年来首次访问中国。 ,7,5,14,安徽,合肥,安徽,中国,star 4
4,4907036023718111,咚涩咚咚,2023-05-30 10:00:18,#马斯克谈中国航天工程计划#倒不是我们喜欢听他夸，是中国人喜欢来自第三方的信息，怕自己身在庐山。其实大家大概心里都有点底的 ,0,0,1,贵州,贵阳,贵州,中国,star 3
4,4907035810858255,林盈同学,2023-05-30 09:59:28,#马斯克谈中国航天工程计划# 中国人用实力赢得尊重赢得赞誉，也用实力狠狠抽恨国党的脸。 ,0,0,2,广东,江门,广东,中国,star 4
4,4907034111642438,兴安大叔,2023-05-30 09:52:43,#马斯克谈中国航天工程计划#马斯克深谙国情，一张嘴都是我们喜欢听的话。 ,4,19,22,内蒙古,兴安,内蒙古,中国,star 4
4,4907016973977003,知未科技,2023-05-30 08:44:37,#马斯克谈中国航天工程计划#  随着我国官宣神十六即将出征与2030年登月，马斯克情商点满，发推文向国外网友科普称，“中国的航天计划比大多数人意识到的更加超前。” 毕竟当今世界中，有能力和勇气宣布探月的国家屈指可数。 ,11,27,64,,杭州,浙江,中国,star 5
4,4907014615993723,香港商報網,2023-05-30 08:35:15,【#马斯克谈中国航天工程计划#：比大多数人意识到的更超前】当地时间5月29日，特斯拉和SpaceX公司的CEO马斯克在推特表示，“中国的航天计划比大多数人意识到的更加超前。”（tq） ,1,2,5,,深圳,广东,中国,star 5
4,4907001341018935,新浪科技,2023-05-30 07:42:30,【#马斯克盛赞中国航天#：“远比大多数人意识到的更先进”】特斯拉和SpaceX首席执行官马斯克周一发帖，盛赞中国航天工程“远比大多数人意识到的更先进”。加拿大宇航员克里斯·哈德费尔德（Chris Hadfield ）转发了CGTN的一篇报道：中国探月工程总设计师吴伟仁在4月23日接受央视新闻采访时称，2030年之前中国人的脚印肯定会踏在月球上。马斯克在哈德费尔德的推文下评论称：“中国的太空计划远比大多数人意识到的更先进。”#马斯克谈中国航天工程计划##马斯克盛赞中国航天工程#,18,28,116,,北京,北京,中国,star 5
