页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
3,4905313792165397,O就酱紫了O,2023-05-25 15:56:47,#国泰航空称网传英文内部信件为伪造# 啧啧啧，mandy NG女士如果不亲自去报警，或者开记者会澄清，我就不信真以为我们和曱甴一样没脑子，那么容易被人忽悠啊？ ,0,0,5,湖南,长沙,湖南,中国
3,4905303475487687,帝吧官微,2023-05-25 15:15:47,#国泰航空称网传英文内部信件为伪造#，@国泰航空 发布声明称：我们留意到网络上流传有关国泰航空航空服务董事发出的一则英文内部信件，相关信息为伪造，并不属实。我们不希望这些虚假信息混淆视听，并保留一切追究法律责任的权利。 既然国泰称这个邮件是假的，希望国泰管理层能报警，将伪造邮件的真凶查出来，既然对方这么了解国泰内部的邮件格式，追查起来一定没什么问题,33,63,949,浙江,宁波,浙江,中国
3,4905295506312475,喵斯拉大王二号机,2023-05-25 14:44:07,#国泰航空称网传英文内部信件为伪造#  那么请问你们的工会声明也是伪造的么？ ,4,1,40,上海,,上海,中国
3,4905313063142576,阿糖bobo,2023-05-25 15:53:53,#国泰航空称网传英文内部信件为伪造#不妨再等一等，接着看看，不急。 ,0,0,1,北京,北京,北京,中国
3,4905312924996413,松岛菜子油,2023-05-25 15:53:20,#国泰航空称网传英文内部信件为伪造#建议报警，连水印都知道打上去再抹掉 ,0,0,0,浙江,台州,浙江,中国
3,4905312903762672,哀酱爱吃醋,2023-05-25 15:53:15,#国泰航空称网传英文内部信件为伪造#先是拿北京这边的同事做挡箭牌，然后又纠结这种细枝末节，不从根本问题上去思考去解决。我知道你们经过港英时期，内心对中国人有种莫名其妙的看法，这点大概是类似九龙城寨之类贫民窟的刻板印象造成的，当然因为复杂这里不谈历史。即使作为一个有国际水准的航空公司，应该了解汉语普通话就是你们说的所谓Mandarin也是国际通用语言，其次你们是在地香港特区，不是UK或者USA，这就更要求你们应该以普通话和广东话为基础，外加英语等国际语言的掌握，这一点很难认识到嘛？当然无论你们认识不认识得到，现在大湾区是趋势，认识不到必然会被淘汰@国泰航空,0,0,0,江苏,扬州,江苏,中国
3,4905312739920942,宇宇的事,2023-05-25 15:52:36,#国泰航空称网传英文内部信件为伪造#这家公司还有公司里面的人员都改不了的。 ,0,0,0,山东,,山东,中国
3,4905312316559044,泡沫奶茶2212,2023-05-25 15:50:55,#国泰航空称网传英文内部信件为伪造#国泰航空 No zuo no die why you try! 以后放弃中文市场就行了！这高高在上带歧视性的企业文化就不应该出现及服务于大众面前 ,0,0,1,云南,,云南,中国
3,4905312279335257,蓝色大海的美丽传说,2023-05-25 15:50:46,#国泰航空称网传英文内部信件为伪造# 这么嚣张？有骨气一点，直接退出中国市场 ,0,0,0,广东,深圳,广东,中国
3,4905312170021583,ins明星日常,2023-05-25 15:50:20,#国泰航空称网传英文内部信件为伪造#金姐怒怼空姐，漂亮，真解气！#国泰航空称空中服务员工会不代表国泰# ins明星日常的微博视频 ,1,0,4,广东,广州,广东,中国
4,4905312073811352,SeedLine,2023-05-25 15:49:57,#国泰航空称网传英文内部信件为伪造# 国泰航空这个也解释一下啊 互联网是有记忆的 ,0,0,2,江西,景德镇,江西,中国
4,4905312052314528,不爱吃肉爱青菜各种菜,2023-05-25 15:49:51,#国泰航空称网传英文内部信件为伪造# Interesting 这个英语并不像是伪造的。 ,0,1,0,美国,,美国,美国
4,4905311867241179,彼岸是一堆草,2023-05-25 15:49:08,#国泰航空称网传英文内部信件为伪造#内地不禁飞所有的处罚都不是大事，先禁飞个三年五载的就行了。 ,0,0,2,广东,梅州,广东,中国
4,4905311804590252,三井茶浓,2023-05-25 15:48:53,#国泰航空称网传英文内部信件为伪造#作为群众，这个瓜还可以吃段时间。但更希望以后不再出现类似情况，否则以后还会有人来整顿航空服务市场。 ,0,0,1,浙江,丽水,浙江,中国
4,4905311628690122,小为XW,2023-05-25 15:48:11,#国泰航空称网传英文内部信件为伪造#一起辟个谣呗 #国泰航空称空中服务员工会不代表国泰# ,0,0,3,广东,佛山,广东,中国
4,4905311591470042,上帝之鹰_5zn,2023-05-25 15:48:02,#国泰航空称网传英文内部信件为伪造# 国泰发表声明称网传内部邮件是假的，那支持它报警抓伪造者，希望它把报警记录晒出来 ,8,10,152,福建,福州,福建,中国
4,4905311041754332,踏春出游,2023-05-25 15:45:51,#国泰航空称网传英文内部信件为伪造# 如果说把飞机氧气全部放掉这个行为是真的，这不就是蓄意谋杀和恐怖分子吗？万一这个航空公司的人突然脑子抽风还有它们都那么歧视了会不会在飞机上的饮食上搞小动作啊 ,0,0,7,重庆,重庆,重庆,中国
5,4905310696770390,清风徐徐来吃粥,2023-05-25 15:44:29,#国泰航空称网传英文内部信件为伪造#国人确实数十年遭受各国各地区恶意歧视（来源于集中地偏颇地大量报道包含伪造的中国新闻事件），部分国人为了解脱这种痛苦同样开始指责自己人，这和“受害者有罪论”又有什么区别，既然反歧视是世界价值观的一部分，中国人当然可以大声站出来说话。 ,0,0,2,广东,汕尾,广东,中国
5,4905310575134434,糖果罐里好多颜色的mm,2023-05-25 15:44:00,#国泰航空称网传英文内部信件为伪造# 你觉得我们信吗？真是辛苦北京分部的了，总部英文拉屎，北京中文擦屁股！ ,0,0,3,江苏,苏州,江苏,中国
5,4905310474732678,爱国青年刘战神,2023-05-25 15:43:36,日本网民表示国泰歧视一切黄种人  #国泰航空称网传英文内部信件为伪造##国泰航空称空中服务员工会不代表国泰# ,1,6,39,重庆,重庆,重庆,中国
5,4905310466346668,TATV天天说事,2023-05-25 15:43:34,#国泰航空称网传英文内部信件为伪造# 真是看热闹不嫌事大啊，怎么什么事情都敢造谣，什么文件都敢伪造呢，不考虑后果吗，造谣一时爽，早晚。。。 ,0,0,0,山东,泰安,山东,中国
5,4905310461889366,Abbreviation_,2023-05-25 15:43:33,#国泰航空称网传英文内部信件为伪造# 小粉红们都不信了。因为事件不像他们想象那样的。 ,1,7,7,湖北,武汉,湖北,中国
5,4905310328456924,张鹏丨专业保经,2023-05-25 15:43:01,#国泰航空称网传英文内部信件为伪造# 官方还真不好说什么，如果是外国还能谴责一下，制裁一下，这香港企业咋办？ ,0,0,0,北京,北京,北京,中国
5,4905310064744647,IMANNAHAO,2023-05-25 15:41:58,#国泰航空称网传英文内部信件为伪造# 如果没记错的话，国泰航空2019年就被央视点名过吧，好像当时康辉还说国泰航空既然听不懂中文那就送它一句『No zuo No die』 ,0,0,0,河南,濮阳,河南,中国
5,4905309963027163,信步云水间,2023-05-25 15:41:33,#国泰航空称网传英文内部信件为伪造# 那就直接报警好好查查是哪里的问题，嘴上说是虚假信息有啥用，是怕查到是内部人员干的吗？ ,0,0,0,河北,石家庄,河北,中国
6,4905309820948767,一个负能量在作祟的人,2023-05-25 15:41:00,#国泰航空称网传英文内部信件为伪造#  这个邮件格式太正式了，甚至还有水印，真的觉得是真的～或者吴女士你是不是被盗号了？被有心之人用了你的邮箱发的邮件～持怀疑态度，报警吧～ ,0,0,0,河南,,河南,中国
6,4905309736276705,南方日报,2023-05-25 15:40:40,【#国泰航空否认员工人手不足薪酬过低# ！称将聆听空乘反馈】5月25日，国泰航空官方连发两条声明称，网络上流传的有关国泰航空航空服务董事发出的一则英文内部信件，相关信息为伪造，并不属实，将保留一切追究法律责任的权利。此外，针对“空中服务员工会”指出航空业工作人员人手不足、薪酬过低的相关声明，国泰航空方面表示，“空中服务员工会”为一个独立工会，从来不代表国泰。公司不接受、支持或同意该工会对此事的立场。公司一直并将继续与机舱服务员同事直接沟通，聆听他们的反馈，并积极回应。 国泰航空表示，已知悉空中服务员工会于5月24日，就一名顾客于2023年5月21日于CX987航班上经历的事件发表声明。国泰航空就此郑重澄清，“空中服务员工会”为一个独立工会，从来不代表国泰。公司不接受、支持或同意该工会对此事的立场。“我们一直并将继续与机舱服务员同事直接沟通，包括通过线上及面对面等多种途径。我们会继续聆听他们的反馈，并积极回应。顾客因国泰专业优质的服务而选乘我们的航班，对他们的支持我们深表谢意。在重建国泰的过程中，我们在致力提升服务品质的同时，也会照顾我们员工的利益及福祉。”（南方都市报）#国泰航空称网传英文内部信件为伪造##国泰航空3名空中服务员被解聘冤不冤#？  网页链接,2,2,134,,广州,广东,中国
6,4905309644786753,捣蛋鬼丶Bit,2023-05-25 15:40:18,#国泰航空称网传英文内部信件为伪造#怎么现在会说普通话了？会打中国字了？？哈哈哈哈，不用英文回应呢？？ ,0,0,0,湖北,襄阳,湖北,中国
6,4905309283290507,拆台CT,2023-05-25 15:38:52,#国泰航空称网传英文内部信件为伪造#有网友表示，#国泰航空#“辟谣”的声明带系统水印，且用语相当专业，一看就是受过较好教育的管理层写的。我有个建议可供取用。把这两天在微博上更新的回应，用中英文双语同步到外网上。毕竟，对于涉外舆情，当事人有无诚意，是否中外同步是很关键的。不同步，就是特供没诚意。,1,7,41,天津,天津,天津,中国
6,4905309032154775,野蛮人在装睡,2023-05-25 15:37:52,#国泰航空称网传英文内部信件为伪造# 本来就是真的，有什么好掩饰的，破产吧 ,0,0,4,广东,惠州,广东,中国
6,4905302392050518,如皋老猫,2023-05-25 15:11:29,#国泰航空称网传英文内部信件为伪造# 民航总局应该立即取消国泰所有的内地航线、关闭国泰国际航线经过中国的所有航线。姑息就是纵容！,6,9,31,江苏,南通,江苏,中国
6,4905291609015336,Rb86-北红豆,2023-05-25 14:28:38,#国泰航空称网传英文内部信件为伪造# 呜呜呜那吴洁文女士岂不是被造谣啦！快出来发个声明表态，再报警处理吧！ ,1,0,88,浙江,宁波,浙江,中国
6,4905308705525181,柚子很甜·,2023-05-25 15:36:34,#国泰航空称网传英文内部信件为伪造#真害怕哪一天机长想不通想帮空乘复仇带着一飞机内地人头往下扎……这航空公司坐着能安心吗？ ,1,0,10,西藏,拉萨,西藏,中国
6,4905308579694616,不吃鱼的社恐喵,2023-05-25 15:36:04,#国泰航空称网传英文内部信件为伪造#撒谎精🤥当面一套，背后一套，国内声明一套说辞，外网有一套说辞！公开对外一套说辞，私下对内又一套说辞！阳奉阴违被这帮老外，香蕉人玩的明明白白的！ 还是那句话:要点志气，心齐一点，都不坐他家飞机就完事了！ ,0,0,5,河北,唐山,河北,中国
