页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
3,4905319777436399,洛阳的水瓶座,2023-05-25 16:20:34,#专家建议新冠二阳不要带病上班# 一副不食人间烟火的腔调 ,0,0,0,河南,洛阳,河南,中国
3,4905319710591097,青柠呆桃子,2023-05-25 16:20:18,#专家建议新冠二阳不要带病上班#怎么落实呢？我们单位四个一阳，一个二阳全在上班，每天工作瑟瑟发抖中 ,0,0,0,河北,沧州,河北,中国
3,4905319404143198,谢漂亮的小天使,2023-05-25 16:19:05,#专家建议新冠二阳不要带病上班#砖家砖家，站着说话不腰疼 ,0,0,1,浙江,台州,浙江,中国
3,4905319329172321,等等Waited,2023-05-25 16:18:47,#专家建议新冠二阳不要带病上班#谁知道自己阳没阳，老是喉咙痛，抗原又测不出来 ,0,0,0,湖南,益阳,湖南,中国
3,4905319249219281,大耳朵不糊涂涂,2023-05-25 16:18:28,#专家建议新冠二阳不要带病上班# 🧱家能不能帮我和老板说说 我阳了也还在打工啊！ ,0,0,1,福建,福州,福建,中国
3,4905319022725784,南阳政法,2023-05-25 16:17:34,#专家建议新冠二阳不要带病上班# 【新冠“二阳”，专家建议应居家休息】新冠二阳症状轻可以上班吗？感染专家表示：新冠二阳带病上班不可取，不仅不利于感染者恢复，还会造成病毒传播，带病上班会增加高危人群感染风险，并不可取！新冠“二阳”，专家建议应居家休息 ,0,2,1,,北京,北京,中国
3,4905246424568802,顽皮的郭贝勒,2023-05-25 11:29:05,这都是废话，建议有什么用，有本事强制放。谁都知道，生病要休息，尽量别传染，可根本做不到。这点破工资，和扶贫一样，你再请假几天，绩效扣了，全勤没了，等于白干半年，谁还敢歇病假。生病了，先担心工资，后担忧身体，还是怕丢了工作，真的很悲哀。让你加班应酬，也不敢拒绝，身体积劳成疾，二阳不堪一击，可谁又在乎呢。咱都不提，这假能不能批，要减多少收入。就算真的放了，也是居家办公，一边扣着钱，一边干着活，一边生着病，真的悲剧典中典。生病坚持上班，那是为了活着，没人是想奉献。病了撑几天，还能熬过去，工作要是丢了，直接就饿死。后遗症，比起贫穷，算得了什么。更何况，就算你退烧了，嗓子不疼，不咳嗽了。也并不代表，你就伤病痊愈了，只是症状消失了，但抵抗力，免疫力，体力精力，并没有恢复。#专家建议新冠二阳不要带病上班##微博新知博主#,47,109,1310,北京,北京,北京,中国
3,4905318913937349,贤德耀世,2023-05-25 16:17:08,#专家建议新冠二阳不要带病上班#虽然我很想休息，但我老板不想听你的建议 ,0,0,0,湖北,武汉,湖北,中国
3,4905318851024119,初夏z未绯,2023-05-25 16:16:53,#专家建议新冠二阳不要带病上班#这个应该跟老板讲吧，请假就要扣全勤扣工资，谁都不想带病上班 ,0,0,0,广东,深圳,广东,中国
3,4905310265282595,李苦舟,2023-05-25 15:42:46,#专家建议新冠二阳不要带病上班##二阳症状# 最新数据显示，2022年，加拿大魁北克的预期寿命进一步下降。这篇报道提到了三点很有趣，和大家分享下。第一、“虽然很扫兴，但新冠病毒会继续存在并继续传播。”第二、“感染或再次感染增加了后遗症的风险”、“重复感染增加了死亡的风险”。第三、“不要放松警惕”。,0,1,21,河南,安阳,河南,中国
4,4905318477465148,冷冷小透明,2023-05-25 16:15:24,#专家建议新冠二阳不要带病上班#谁也不想带病上班，但怕扣工资啊。要是一两天就能好还行，要是要好几天才能好，那病假工资，扣的才叫人想哭。 ,0,0,0,,,,中国
4,4905318256216876,安安皆安-,2023-05-25 16:14:31,#专家建议新冠二阳不要带病上班# 这又不是我能决定的 ,0,0,0,广东,深圳,广东,中国
4,4905318230263667,一只可爱湘崽,2023-05-25 16:14:25,#专家建议新冠二阳不要带病上班# 专家站着说话不腰疼 我建议别建议了 ,0,0,0,四川,成都,四川,中国
4,4905318221875604,少女胚子程,2023-05-25 16:14:23,#专家建议新冠二阳不要带病上班# 情况就是这么个情况 具体什么情况 还得看情况 ,0,0,1,北京,北京,北京,中国
4,4905271191147465,莳屿屿屿屿,2023-05-25 13:07:30,#专家建议新冠二阳不要带病上班# 建议专家去和老板建议，和我们建议有什么用啊 ,0,0,23,上海,上海,上海,中国
4,4905317861690671,苍山叶,2023-05-25 16:12:57,茶余饭后杂谈#专家建议新冠二阳不要带病上班#疾控专家们监控预报不力。 ,0,0,0,云南,昆明,云南,中国
4,4905317752115140,小之酒,2023-05-25 16:12:31,#专家建议新冠二阳不要带病上班#无所谓，该羊还是羊，羊了个羊 ,0,0,1,四川,遂宁,四川,中国
4,4905317395075062,荔枝打倒嘤嘤怪,2023-05-25 16:11:06,#专家建议新冠二阳不要带病上班# 身边二阳的人越来越可多了，大家要做好防护工作哦 ,0,0,0,广西,百色,广西,中国
4,4905317211570986,吃面条儿不爱喝汤儿,2023-05-25 16:10:22,#专家建议新冠二阳不要带病上班#苟进决赛圈被单位二阳不戴口罩瞎溜达同事传染，目前深深焦虑中 ,0,0,0,河北,衡水,河北,中国
5,4905293978800049,许超医生,2023-05-25 14:38:03,#专家建议新冠二阳不要带病上班#  其实吧，不止新冠二阳不建议带病上班，还有一些其它疾病也不建议。  怎么说呢，谁都知道不能带病上班，但，是否真能不带病上班，还有很多影响因素…… ,13,162,1339,山东,济南,山东,中国
5,4905317018372585,2023会好运连连的小梁同学,2023-05-25 16:09:36,#专家建议新冠二阳不要带病上班#我们单位领导说二阳无所谓的 ,0,0,0,辽宁,沈阳,辽宁,中国
5,4905316812328063,橙子不吃鱼,2023-05-25 16:08:47,#专家建议新冠二阳不要带病上班#终于说了句有用的 ,0,0,1,江苏,苏州,江苏,中国
5,4905316695411202,太极寄宿考研小李老师,2023-05-25 16:08:19,#专家建议新冠二阳不要带病上班# 这……不能给我们建议呀！请艾特我的领导，领导同意我就照做 ,0,0,0,山东,济南,山东,中国
5,4905316628562639,这是随便,2023-05-25 16:08:03,#专家建议新冠二阳不要带病上班#  专家少说两句吧，都以为是你么，可以带薪休假 ,0,0,0,山东,济南,山东,中国
5,4905316569579756,土豆丝无敌好吃,2023-05-25 16:07:48,#专家建议新冠二阳不要带病上班# emmmm要不我把我们老板的微信推给你？ ,0,0,1,浙江,杭州,浙江,中国
5,4905316561193043,M·Y荞麦girl,2023-05-25 16:07:47,#专家建议新冠二阳不要带病上班#我就是心疼那点工资，已经瞒着同事带病上班而且好了，万幸办公室没人被感染 ,0,0,0,浙江,杭州,浙江,中国
5,4905250928464449,长空万里望山河,2023-05-25 11:46:59,我们要搞垂直起降战斗机了？？？#专家建议新冠二阳不要带病上班# ,28,39,93,浙江,,浙江,中国
5,4905316507196491,御明院君,2023-05-25 16:07:34,#专家建议新冠二阳不要带病上班#如果还是一阳的规模…… ,0,0,0,江苏,徐州,江苏,中国
5,4905316291973956,PearCoconutMilkwithoutVanilla,2023-05-25 16:06:43,#专家建议新冠二阳不要带病上班# 我也不想，那你给我补工资吗？ ,0,0,0,吉林,吉林市,吉林,中国
6,4905316192620736,Librarian_Zztt,2023-05-25 16:06:19,#专家建议新冠二阳不要带病上班# 那可不可以建议大学牲不要带病上学带病去图书馆啊 尤其是还不戴口罩的 ,0,0,0,广东,广州,广东,中国
6,4905316145696821,美女的日常唠叨,2023-05-25 16:06:08,#专家建议新冠二阳不要带病上班#是我想上的么，我们领导说，不要一下子都阳了，要慢慢的阳，不然工作就开展不开了 ,0,0,0,广西,玉林,广西,中国
6,4905316086715974,高坪公安,2023-05-25 16:05:54,#专家建议新冠二阳不要带病上班#【要休假还要会请假！最全休假权益和注意事项，超实用！】年假、探亲假、婚假、产假、病假……各种带薪假的法定天数是多少？都有什么条件？戳图了解↓↓依法休假！ ,0,0,0,,南充,四川,中国
6,4905316069938223,不够浪漫人类怎飞行_如风,2023-05-25 16:05:50,#专家建议新冠二阳不要带病上班#干脆出文强制安排这些站着说话不腰疼的专家来为广大劳动者打工算了 ,0,0,0,四川,乐山,四川,中国
6,4905251494694844,协和医生Do先生,2023-05-25 11:49:14,#专家建议新冠二阳不要带病上班#建议很好，但落实很难。由于现在大部分二阳症状较轻，所以一部分单位认为比较轻的症状不影响上班，或者给的假期很短，实际没有转阴，甚至还有症状，就要回到岗位，甚至以扣钱等方式变相督促员工尽快返岗。这就容易导致加快同单位同部门其他员工感染，虽然二阳症状普遍较轻，但也有二阳症状重的，或者上次没阳，这次还是一阳的。,165,877,6474,湖北,武汉,湖北,中国
6,4905315990244615,这是一个破折号一,2023-05-25 16:05:31,#专家建议新冠二阳不要带病上班# 我也想休息啊 刚参加工作也没有年假 请个病假扣工资扣奖金扣绩效 ,0,0,0,山东,济南,山东,中国
6,4905315898232740,桑榆and芳华,2023-05-25 16:05:09,#专家建议新冠二阳不要带病上班#能不能不要脱离实际来建议 不然就建议国家规范休假…… ,0,0,1,广东,中山,广东,中国
6,4905315671479820,画布上的染井吉野,2023-05-25 16:04:15,#专家建议新冠二阳不要带病上班#我感觉我快了，但是不可能不上班的 ,0,0,0,四川,,四川,中国
6,4905315618002764,在线吃瓜绝不嫌事大,2023-05-25 16:04:02,#专家建议新冠二阳不要带病上班# 这话你跟老板说，你看他骂不骂你就完了 ,0,0,2,黑龙江,黑河,黑龙江,中国
6,4905315559016495,心晴不失眠,2023-05-25 16:03:48,#专家建议新冠二阳不要带病上班# 深刻理解了建议专家不要建议这句话 ,0,0,1,山东,济南,山东,中国
