页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
4,4905309561165881,钱北斗,2023-05-25 15:39:58,又一起，重大？发生了什么事要剥夺别人的生命？上一个山西弑子恶魔还未了结！现在到底怎么了？ 家门不幸毁三代！ 修德行善荫子孙！ #四川会理发生重大刑事案件# ,0,0,4,重庆,重庆,重庆,中国
4,4905309493793402,股海里的泥石流,2023-05-25 15:39:42,#四川会理发生重大刑事案件#我也看成四川会理发，四川不是火锅比较出名吗 ,0,0,2,河南,许昌,河南,中国
4,4905309095859658,酒店管理常哥,2023-05-25 15:38:07,#四川会理发生重大刑事案件#重大的定义一查就知道有多重大了。 ,0,0,0,甘肃,兰州,甘肃,中国
5,4905309041329681,湖光秋水,2023-05-25 15:37:54,#四川会理发生重大刑事案件#公开悬赏缉拿，这不是第一次了，还是有效的。 ,0,0,0,北京,北京,北京,中国
5,4905308345077304,四川冷眉,2023-05-25 15:35:08,《四川会理发生重大刑案，警方悬赏缉拿嫌犯》5月24日晚，四川省凉山州会理市公安局发布悬赏公告称，5月23日，会理市发生一起重大刑事案件。同时，对窝藏、包庇、资助在逃人员的将依法追究刑事责任。网页链接 ,0,0,1,四川,成都,四川,中国
5,4905308194081073,nvhfdgjgxbhfdhhfxc_,2023-05-25 15:34:32,#四川会理发生重大刑事案件#最近怎么了看见好几个报道了，大家都要保护好自己啊 ,0,0,0,陕西,西安,陕西,中国
5,4905308171800749,潘金莲日记,2023-05-25 15:34:27,#四川会理发生重大刑事案件##四川警方悬赏缉拿42岁嫌疑人#只说重大刑事案件，没有具体情况公告。咋看以为和托尼老师有关，再看原来案件发生在会理古城。希望犯罪分子早日绳之以法。 ,1,1,7,江苏,苏州,江苏,中国
5,4905308004815166,做一个温柔女汉子,2023-05-25 15:33:47,#四川会理发生重大刑事案件# 重大？ 到底出啥事了？快点抓住他吧！ ,0,1,3,河北,石家庄,河北,中国
5,4905307916993928,衝鋒号角,2023-05-25 15:33:26,一个公司在告全体员工书中，都写明了这些内容：“179名员工强制带往安徽，并分别采取监视居住、取保候审、刑事拘留、逮捕等刑事强制措施。目前，共有3名员工因涉嫌寻衅滋事罪被批捕。”。  它还能是什么公司呢？这不就是一个黑社会集团吗？  #四川会理发生重大刑事案件##催收巨头湖南永雄宣布停业# ,1,1,13,江苏,,江苏,中国
5,4905307455621268,抱走我呆桃,2023-05-25 15:31:36,#四川会理发生重大刑事案件#字越少，事越大？ ,0,0,0,四川,宜宾,四川,中国
5,4905307325334320,顾氏造船厂厂长,2023-05-25 15:31:05,#四川会理发生重大刑事案件#建议说国内不安全的，自觉地走线去灯塔国，感受一下枪击10人以下没有资格上热搜的“安全”。 ,0,1,9,山东,威海,山东,中国
5,4905307115622258,沧州新鲜事,2023-05-25 15:30:15,#四川会理发生重大刑事案件#5月24日，四川省凉山州会理市公安局发布悬赏公告称，5月23日，会理市icon发生一起重大刑事案件。悬赏公告显示，对抓获犯罪嫌疑人提供有价值线索，经查证属实的，对举报人予以奖励五千至一万元人民币，对直接抓获的奖励两万元人民币，并对举报人严格保密。 沧州新鲜事的微博视频,0,0,0,河北,沧州,河北,中国
5,4905307078395115,不死鸟凤凰,2023-05-25 15:30:06,#四川会理发生重大刑事案件# 近来四川老乡们重案不少啊，刚看见学生干架致S，又看到会理这事，真有袍哥遗风啊。经济下滑，戾气十足，续而动手，续而……。当然，虽然这样，但是百姓幸福咱们新闻说了算。抛开事实不说，老米难道就没有一点责任吗？ ,0,0,0,云南,,云南,中国
6,4905307070006125,祁人祁语,2023-05-25 15:30:04,#四川会理发生重大刑事案件#似乎现在天气日益燥热，这种重大刑事事件也是此起彼伏的。在现代的信息化条件下，除非这个人不吃不喝不动不联系，否则很快就会暴露行踪，想跑是不可能的。 ,0,0,3,北京,北京,北京,中国
6,4905306905122841,你看我这样子像是在笑吗ke,2023-05-25 15:29:25,#四川会理发生重大刑事案件#怎么最近这三四个月重大刑事案件有点多？ ,0,0,4,广东,揭阳,广东,中国
6,4905306670241282,幽默笑话君不笑,2023-05-25 15:28:29,#四川会理发生重大刑事案件#什么事情看了半天原因是什么？是老实人被逼急了还是有意  故意伤人？ 字越少是越大 ,0,0,3,广东,广州,广东,中国
6,4905305945409826,我叫我叫大毛毛,2023-05-25 15:25:36,#四川会理发生重大刑事案件#吓死我了。 看成顾廷烨了 ,0,2,0,天津,天津,天津,中国
6,4905305680646392,积木盒子53880,2023-05-25 15:24:33,#四川会理发生重大刑事案件# 现在社会上这么多不安宁因素 好多治安致死案件 国家要出来治理一下了。 前一阵的扫黑除恶效果很好现在的社会治安不行 心里好怕怕 ,0,0,0,甘肃,嘉峪关,甘肃,中国
6,4905305610393417,岛叔看天下,2023-05-25 15:24:16,#四川会理发生重大刑事案件# 重大刑事案件？ ,0,0,2,海南,海口,海南,中国
6,4905304670081131,最美的风景兔子先生,2023-05-25 15:20:32,#四川会理发生重大刑事案件#这是发生什么事情了吗？ 除了了标题其他都没有看明白， 希望警方快点抓到疑犯 。 ,0,0,1,重庆,重庆,重庆,中国
6,4905304448308286,地主家的无田户,2023-05-25 15:19:39,从人口、疆域、地形以及自然资源分布等情况来看，中国应该是一个被冠以国家名义的世界，普通刑事案件和恶性治安事件会不时发生，一些人天天诟病我兔的“恶劣治安状况”。但当我们把这个数字与某些人嘴中的彼岸世界同等的人口、疆域、地形以及自然资源分布相比较，中国治安无疑是世界上最好的，你想不服都不行！ #四川会理发生重大刑事案件#,0,0,3,云南,红河哈尼族彝族自治州,云南,中国
6,4905304373072302,Pinku77,2023-05-25 15:19:21,#四川会理发生重大刑事案件# 不是…到底是犯什么案…怎么个重大法儿…我点进来看一圈怎么一点没看懂啊 ,0,0,2,北京,北京,北京,中国
6,4905303693066252,诗酒趁年华的围脖,2023-05-25 15:16:38,#四川会理发生重大刑事案件#面部不对称，出现极端行为的概率明显高，好多罪犯的面相都拧巴，什么丧心病狂的事都可能干出来。 ,0,0,7,辽宁,大连,辽宁,中国
