页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
3,4907039601984636,中国教育报,2023-05-30 10:14:32,【36岁博导要去太空出差了——记我国首位空间站载荷专家、北航教授桂海潮】#中国人筑起攀向太空的天梯##神十六发射圆满成功# “我的导师要去太空出差了！”5月29日，随着神舟十六号航天员乘组名单公布，北京航空航天大学2019级博士生苏文杰兴奋不已，她的导师、北京航空航天大学教授桂海潮将作为中国空间站的首位载荷专家进入天宫。    “能够有机会成为我国首位进入太空的载荷专家，我感到很幸运、很幸福，正是有了中国空间站这个新舞台，才能有飞行任务的新角色，才能有我国空间科学发展的新机遇。此时此刻，我对一代代接续奋斗的航天人更加崇敬，对于新时代更加感恩。”桂海潮说。    从大学教授到出征太空的宇航员，桂海潮走过了一条不同寻常的路。    第一位走进中国空间站的载荷专家    桂海潮戴着眼镜，中等个头，不笑的时候，一张黑瘦的国字脸显得有些严肃、认真。    神舟十六号乘组名单公布之初，不少人就对桂海潮产生了兴趣：一个戴着眼镜的大学教授，是怎么参与到“太空出差”任务的？    这背后，和我国空间站的快速发展有着密切关系。    载荷专家是指在太空进行各项专门科学实验与探测的科学家和工程师，担负着在空间站开展大量科学实验的重要使命。桂海潮介绍，随着空间站进入应用与发展阶段，科学实验项目的数量大幅度增加，对专业性操作的技能要求也比之前大幅提高，“形成这样的一种职责分工以后，可以有专业的人来干专业的事情，保证在长期飞行的过程当中，这么大数量的科学载荷、科学实验更加稳妥、可靠，提高我们的成功率”。    2016年，在国外学习交流期间，桂海潮得知国外一些宇航员会面向社会招募。当时他想，要是我们国家也有这样的项目该多好。令他惊喜的是，不到两年时间，这个机会真的来到了他的面前。    2018年5月，我国启动第三批预备航天员选拔工作。为满足空间站工程任务需要，第三批预备航天员在航天驾驶员外，首次增加航天飞行工程师和载荷专家两类航天员。当时，桂海潮任教的北京航空航天大学正是选拔招募载荷专家的对象高校之一。于是，他“想都没想，毫不犹豫就向学院的人事老师报了名”。    经过初选、复选、定选，桂海潮从约2500名候选对象中脱颖而出，成为第三批18名预备航天员中的4名载荷专家之一，也是唯一来自高校的载荷专家。在未来5个月的太空旅程中，桂海潮将负责载荷的管理、维护、维修，从事空间科学实验，包括实验设备操作、实验条件控制、数据收集整理和分析等工作。    一颗年少时埋下的种子冲上了九霄    “说心里话，以前，‘航天员’这3个字对我来说既神圣又遥远，我也曾经梦想着有一天能把自己热爱的科研工作搬到太空去。”5月29日，在酒泉卫星发射中心问天阁接受中外媒体记者采访时，桂海潮说。    对于36岁的桂海潮而言，这个梦可以追溯到很久之前。    高二时，桂海潮在校园广播中听到神舟五号载人飞船成功发射的消息，那一天，“中国进入太空第一人”杨利伟和载人航天的梦想，强烈地拨动了这个少年的心弦。高考结束后，桂海潮以第一志愿考入北航宇航学院飞行器设计与工程专业。    记者会上，景海鹏赞扬桂海潮等两位战友是“自然型选手”，不用扬鞭自奋蹄。长期以来，尽管不确定自己的宇航梦能否成真，但冥冥之中，桂海潮仿佛已经为此做好准备。    桂海潮的同门、北航宇航学院教师王悦说，桂海潮一直保持着锻炼身体的习惯，长跑、骑自行车、游泳等体育运动都很擅长，“很有毅力，身体素质特别好”。“桂老师常常敦促大家加强锻炼，增强体质的同时也磨炼意志品质。”苏文杰还想到，“好几次我们找桂老师的时候，他都是在体育场跑步。”    大家眼中的桂海潮乐观又豁达，很少被负面情绪侵扰，即使受到挫折也能很快振作，满怀激情地投入到工作中去。他的师兄、宇航学院教师贾英宏说，面对有很多技术难点的科研项目，桂海潮“很少瞻前顾后”，“干劲特别足，心理素质也特别好，没怎么见他发过愁”。    即便如此，选拔和训练阶段近乎苛刻的体能要求，对桂海潮来说依然是个不小的挑战。    桂海潮回忆，选拔时需要通过6个G的超重测试，但最终的训练目标要达到8个G。另外一个项目是转椅，每一次做完转椅科目以后，走路都感觉到天旋地转的。此外，潜水、沙漠野外生存挑战、睡眠剥夺试验等训练项目也都充满挑战。    通过请教教员、每次体训课后加练、学习飞行员训练方式增加耐受性等，到今年测试时，桂海潮达到了一级航天员的水平。    近20年过去，那颗“空天报国”的种子已茁壮成林，随着神舟十六号载人飞船发射任务进入倒计时，桂海潮即将圆梦九霄。    一腔空天报国情怀在苍穹下传承    学生时代，桂海潮就是一个“特别勤奋刻苦的人”。本科期间，他的成绩一直名列前茅，以优异表现保送读研并提前攻读博士，2014年在北航获得工学博士学位。在王悦眼中，桂海潮很爱学习，喜欢不断挑战和提升自己，并且做事有股韧劲，遇到不懂的问题，“无论下多大功夫也要搞明白”。    这种性格也体现在他的科研工作中。贾英宏说，读博期间，桂海潮“特别稳”，每次都会先花时间下足功夫研究基础理论。在课题组，桂海潮出成果不是最快的，但他厚积薄发，能抓住关键难题不放松，博士在读期间就取得了高水平研究成果。    成为教师后，桂海潮的刻苦、勤勉激励和影响着更多学生。    “桂老师思维特别活跃，总能一语中的发现问题，基础功底很深，说话风趣幽默，在细节上总是能给我们特别精准的指导。”苏文杰回忆，自己有一次在复现论文结果时遇到问题，桂海潮看后提醒她调整一下参数，“调完之后立刻对了”。在审稿学生论文时，桂海潮会详细列出三四十条修改意见，连绪论中的图片引用错误都会指出来。    入选航天员开始训练后，桂海潮也从未放松对学生们的关心和指导。“训练任务不太重的时候，桂老师还在看论文，也会把我研究方向的一些论文发给我学习。”苏文杰说。封闭训练期间，桂海潮仍然尽量挤出时间指导学生科研，帮忙推导关键的理论公式。“一次，桂老师趁着晚饭时间给我打电话，指导我怎么修改论文。”北航2017级博士生夏新会说。    出征之际，桂海潮说：“我相信在使命感的带领下，在我们乘组的密切配合下，在广大航天人的支持下，我们一定能圆满完成使命，把这一次飞行任务由验证之行、建造之行，拓展为探索之行、发现之行，以实际行动建功伟大的新时代，回报党和人民的厚望重托。”    苍穹之下，他的学生们在校园里仰望寰宇。“期待桂老师凯旋，和我们讲一讲他的太空故事。”苏文杰说。（本报北京5月29日电 本报记者 梁丹 通讯员 史越）,2,2,9,,北京,北京,中国,star 5
3,4906998900460619,合肥消防,2023-05-30 07:32:48,肥小消 早安 把每一步走得踏实而坚定。 #中国人筑起攀向太空的天梯#， ,0,57,17,,合肥,安徽,中国,star 4
3,4907038734551231,华图李梦娇,2023-05-30 10:11:05,#中国人筑起攀向太空的天梯#(单选题) 2021年6月17日，执行神舟十二号载人飞行任务的飞行乘组人员是：  网页链接 ,0,3,187,北京,北京,北京,中国,star 4
3,4907038708077925,抚州南城发布,2023-05-30 10:10:59,【正在直播：#神十六乘组奔赴苍穹#】神舟十六号瞄准北京时间5月30日9时31分发射。景海鹏、朱杨柱和桂海潮3名航天员已准备就绪。戳直播↓一起关注！#中国人筑起攀向太空的天梯##聚焦神舟十六号# 新华社的微博视频 ,0,0,0,,抚州,江西,中国,star 5
3,4907037857682728,南京金刀客,2023-05-30 10:07:36,#中国人筑起攀向太空的天梯#刚听采访，在2030年登月前，登月载人航天器也会和神舟载人飞船一样先进行几次无人试验。所以，估计无人发射试验快了！ ,0,0,3,江苏,镇江,江苏,中国,star 4
3,4907035948220914,参考消息,2023-05-30 10:00:01,#马斯克发推赞中国航天#【马斯克：中国航天计划比大多数人认为的要先进得多】据俄罗斯卫星社5月30日报道，美国企业家、特斯拉和太空探索技术公司首席执行官马斯克表示，中国的航天计划比大多数人想象的要先进得多。报道称，马斯克在推特上写道：“中国的航天计划比大多数人认为的要先进得多。”他对中国载人航天工程办公室5月29日发布的声明做出如此评价，中方声明称按照计划，中国航天员将在2030年前登陆月球。#中国人筑起攀向太空的天梯#,7,5,31,,北京,北京,中国,star 5
3,4907035810071264,阿菠萝饭,2023-05-30 09:59:28,#中国人筑起攀向太空的天梯# 不如全民免费教育免费医疗 ,0,0,2,北京,北京,北京,中国,star 4
3,4907035777043830,神刀任叔_任学会,2023-05-30 09:59:20,激动人心的一刻！#中国人筑起攀向太空的天梯#,9,8,8,北京,北京,北京,中国,star 4
4,4907015162299544,康斯坦丁,2023-05-30 08:37:25,#神十六航天员领命出征#从这次的仪式就能看出我们载人航天的巨大变化，只有景海鹏一个人敬礼，而且在请示的时候也省去了“中国人民解放军航天员大队”这个前缀。这说明了我们已经从完全只由人民军队航天员执行航天任务向由更加专精的科学家执行任务，能够带来更大的成就。#中国人筑起攀向太空的天梯##神十六出征仪式#,120,241,780,湖北,武汉,湖北,中国,star 5
4,4907035377800051,英语名师吉米老师,2023-05-30 09:57:45,#中国人筑起攀向太空的天梯#我们中国人的梦想是星辰大海！To the infinity and beyond!,0,0,2,广东,广州,广东,中国,star 4
4,4907035261142693,小院深窗,2023-05-30 09:57:17,#中国人筑起攀向太空的天梯#永远热爱，永远热泪盈眶！！我爱你，中国🇨🇳 ,0,0,0,安徽,淮南,安徽,中国,star 5
4,4906977320502235,V闪闪,2023-05-30 06:07:03,#中国人筑起攀向太空的天梯#预祝神舟十六号发射任务圆满成功！看题目就想起#流浪地球2# 里的太空电梯。如果有一天技术可以实现了，在地球表面和太空轨道之间使用的超强材料的纤维绳系，比如碳纳米管、石墨烯等，这些材料具有很高的强度和刚度，目前生产成本很高，生产技术也不太成熟，因此需要进一步的研究和发展。这种浩大的工程，也一定是中国参与主导建设的。,17,8,154,北京,北京,北京,中国,star 3
4,4907033985814982,嫌我烦了是叭3,2023-05-30 09:52:13,#中国人筑起攀向太空的天梯# 一切顺利，平安归来,0,0,0,北京,北京,北京,中国,star 5
4,4907033889865903,山东师范大学团委,2023-05-30 09:51:49,#神十六航天员领命出征# 北京时间5月30日9时31分发射神舟十六号载人飞船，飞行乘组由航天员景海鹏、朱杨柱和桂海潮组成，景海鹏担任指令长，再次见证#中国人筑起攀向太空的天梯# 祝他们圆满完成任务，早日凯旋归来 （图片来源见水印） ,0,0,2,,济南,山东,中国,star 5
4,4907009839203357,四川交警,2023-05-30 08:16:16,早安#川椒道早安#  【时光宝贵，生活应该被热爱的人和事填满】今天是#2023年第150天#，年初写下的心愿，你实现了多少？培养技能，实现自我增值；规律作息，为每天积攒元气…9种滋养自我的方式↓↓愿你用一颗丰盈的心，雕刻出生活美好的模样。早安！ #中国人筑起攀向太空的天梯# ,8,89,44,,成都,四川,中国,star 5
4,4907032476385640,南京图书馆,2023-05-30 09:46:13,#相阅南图##邂逅阅时光# 《精神的力量：航天精神引领中华民族探索宇宙》作者:中国空间技术研究院 编 赵小津 主编出版社:人民出版社馆藏索书号： F426.5/0101        本书全面展现中国航天事业发展的历程和成就，真实记述“东方红一号”“神舟飞船”“嫦娥”探月、“北斗”导航、中国空间站等辉煌成就背后一代代航天人接续拼搏奋斗的感人故事，系统阐释“两弹一星”精神、载人航天精神、探月精神、新时代北斗精神的丰富内涵，图文并茂、语言生动、资料丰富，具有很强的可读性和思想性。#中国人筑起攀向太空的天梯#,0,0,1,,南京,江苏,中国,star 5
5,4907011705932263,种花家的菌事兔,2023-05-30 08:23:41,#神十六航天员领命出征# 祝一切顺利！景海鹏、朱杨柱、桂海潮领命出征，中国航天永不止步！祝福中国航天所向皆星河跨越星辰大海，致敬航天人[比心]#中国人筑起攀向太空的天梯# 沈阳 ,59,97,317,中国,,中国,中国,star 5
5,4907030336242531,北京政法,2023-05-30 09:37:43,#中国人筑起攀向太空的天梯#【#骄傲回顾中国载人航天高燃时刻#】未来无限可能！,0,1,1,,北京,北京,中国,star 4
5,4907029402223975,玄灵阁里的一块砖,2023-05-30 09:34:00,#中国人筑起攀向太空的天梯#自立自强，守正创新，壮歌前行；乘长风，步千河，破万里浪；我们的目标是星辰大海。 ,0,0,0,湖北,武汉,湖北,中国,star 4
5,4906997709013523,新浪军事,2023-05-30 07:28:04,【祝福！#人们挥舞国旗送神十六航天员出征#】神舟十六号出征仪式上，人们挥舞国旗夹道欢送航天员出征。#一人一句祝福神十六#，“祝你们成功，等你们凯旋！”#中国人筑起攀向太空的天梯#@人民日报 人民日报的微博视频 ,1,2,37,,,,,star 5
5,4907010254966013,飒飒肖,2023-05-30 08:17:55,#神十六航天员领命出征# 在神十六航天员出征的时刻，作为老航天人，还是要说几句的。中国的载人航天事业，令世人瞩目，在老肖眼里，他如同一轮太阳破晓时升起的曙光。它象征着勇气和奋斗，让我们感受到人类智慧的飞跃。无数次的发射，每一次都是创举，每一次都在漆黑的宇宙中点亮了希望的火炬。看着航天员们从地球起飞，融入无垠的星空，老肖仿佛看到了人类梦想的翅膀展开。他们肩负着无比重大的使命，代表着国家的荣誉和科技的辉煌。中国载人航天事业的成就，也是全人类共同的荣耀，是我们努力追求未知、探索宇宙的精神的集结号。无论是技术突破还是精湛执行，中国都用实际行动向世界展示了自己的实力和决心。老肖坚信，中国的航天梦，不仅让我们自豪，更让我们相信，只要心怀梦想，人类就能翱翔于星辰大海之间。#中国人筑起攀向太空的天梯#,1,14,41,北京,北京,北京,中国,star 5
5,4907020878611850,正义小黄鸭,2023-05-30 09:00:08,现场视频！神舟十六号航天员出征仪式开始！    #神十六航天员领命出征##中国人筑起攀向太空的天梯# 正义小黄鸭的微博视频 ,2,2,29,北京,北京,北京,中国,star 5
5,4907027219876534,津彩青春,2023-05-30 09:25:20,“大家好，好久不见了！” “钱学森数字人”现身中关村论坛！今天#神舟十六号发射#，致敬钱老！#中国人筑起攀向太空的天梯# 津彩青春的微博视频 ,1,13,10,,天津,天津,中国,star 5
5,4907025459053189,没有星辰的夜,2023-05-30 09:18:20,#中国人筑起攀向太空的天梯#航天人，奋进向前！ 北京·北京航天城 ,0,0,0,北京,北京,北京,中国,star 4
5,4907025022060931,华亭检察,2023-05-30 09:16:36,"#早安,新的一天# 用行动浇灌梦想，追光而行，人生自有绚烂时。早安，加油！  南阳#中国人筑起攀向太空的天梯# ",0,9,5,,平凉,甘肃,中国,star 4
5,4907024838298691,Onlyroselover,2023-05-30 09:15:52,#中国人筑起攀向太空的天梯#  虽然背时政的时候总是会想，航天知识这么多根本记不住，但是一想到这是现实中我们国家航天事业强大的表现，多来点时政内容也无所谓了 ,0,0,0,湖北,,湖北,中国,star 4
6,4907024515598156,DingSuNu兔兔,2023-05-30 09:14:35,#中国人筑起攀向太空的天梯# 祝一切顺利， 梦想成真，平安归来，胜利凯旋 ,0,1,4,中国台湾,云林县,台湾,中国,star 5
6,4907024510616735,熊猫贝贝后援,2023-05-30 09:14:33,#中国人筑起攀向太空的天梯#我们的祖国现在科技发达领先世界，但我们国宝大熊猫美香添添从2000年开始去霉国打洋工给国家挣了多少外汇?2000年那时正是我们不富裕被霉帝处处打压的时候，他们赚的外汇支援国家建设，美香一家是给国家做了贡献的。直到现在我们才知道美香添添是霉国人的实验熊猫！,2,1,13,北京,北京,北京,中国,star 5
6,4907024447703937,平安泸州,2023-05-30 09:14:19,【#骄傲回顾中国载人航天高燃时刻#】#中国人筑起攀向太空的天梯#回顾30载飞天路，我们把漫游太空的美丽幻想谱写成了纪实的诗篇，镌刻荣耀的背后，每一步走得踏实而坚定。预祝神舟十六号发射任务圆满成功，一起期待#中国空间站再迎太空会师名场面#！新华网的微博视频 ,0,9,8,,泸州,四川,中国,star 5
6,4907023995766249,婉兮清扬_嫣然,2023-05-30 09:12:31,#中国人筑起攀向太空的天梯#我们的目标星辰大海！为生在种花家自豪 ,0,0,1,河南,焦作,河南,中国,star 5
6,4907023528889559,临沧政法,2023-05-30 09:10:40,扬起你的嘴角，带着好心情，大步向前走，去奔赴你想要的生活。早安 #中国人筑起攀向太空的天梯# @云南政法 ,0,18,8,,临沧,云南,中国,star 5
6,4907023105786630,固执的思念,2023-05-30 09:08:59,#神十六航天员领命出征##现在进入神舟十六号时间##中国人筑起攀向太空的天梯#  祝一切顺利，胜利凯旋 ,0,16,15,四川,德阳,四川,中国,star 5
6,4907023092681159,珠海市妇联,2023-05-30 09:08:56,#乡村振兴 巾帼行动#【汇聚全省妇联干部，这场大会助力“百千万高质量发展工程”！】为进一步提高我省妇联干部妇女业务水平，促进广东妇女发展工作扎实有效开展，5月30日至31日，由广东省妇联主办、珠海市妇联承办的2023年广东省妇女发展暨“美丽庭院”创建推进工作研讨班将在珠海举行。此次活动分为广东省妇女发展暨“美丽庭院”创建推进工作研讨班和2022年珠海市“创美庭院”巾帼行动总结表彰暨2023年启动仪式两大部分。届时，全省21个地级市妇联骨干、“创美庭院”示范户代表、珠海市基层妇联代表、“巾帼文明岗”代表等将参会学习。#高质量发展看广东##中国人筑起攀向太空的天梯#,0,0,0,,潮州,广东,中国,star 5
6,4907022082115302,大众网·菏泽,2023-05-30 09:04:55,#中国人筑起攀向太空的天梯#【#国产大飞机9久为功鹏程万里#】今天，#C919全球首次商业载客飞行#成功，国产大飞机事业往前迈出坚实一步。“大鹏一日同风起”，背后是几十万工作人员16年心血的凝结。国产大飞机鹏程万里，C919成功商业首飞只是前进路上的重要节点，远不是终点，国产大飞机事业还要不断取得更大突破。未来，会有越来越多国产大飞机翱翔天际，带我们逍遥游！ 央视新闻的微博视频,0,8,5,,菏泽,山东,中国,star 5
7,4907021151244579,龙魂骑兵,2023-05-30 09:01:13,6时44分，中国载人航天工程总指挥、空间站应用与发展阶段飞行任务总指挥部总指挥长许学强下达出发命令，景海鹏、朱杨柱、桂海潮3名航天员领命出征。（央视网）#神十六航天员领命出征##中国人筑起攀向太空的天梯# 津彩青春的微博视频 ,0,0,2,浙江,丽水,浙江,中国,star 5
7,4907020879400529,阿牛哥说,2023-05-30 09:00:08,#2030年前实现中国人登陆月球#从世界航天史来看，中国人说话算数，列出的时间表必然经过了严格的论证，具有实现的高度可能性。反观某些国家，空喊口号好多年，还在原地踏步。#中国人筑起攀向太空的天梯# ,0,0,0,,,,中国,star 4
7,4906836635686444,辽宁共青团,2023-05-29 20:48:01,高燃混剪｜速览中国人的飞天之路，中国航天永不止步！  #中国人筑起攀向太空的天梯#（新华社） 辽宁共青团的微博视频 ,13,8,38,,沈阳,辽宁,中国,star 5
7,4907020341739826,平昌公安,2023-05-30 08:57:59,#骄傲回顾中国载人航天高燃时刻#  #中国人筑起攀向太空的天梯# 镌刻荣耀的背后，每一步走得踏实而坚定，早安！ ,0,0,0,,巴中,四川,中国,star 5
7,4907018919870537,陕西虎牙,2023-05-30 08:52:20,【合雕玉组佩 · 西周中期】宝鸡周原博物院藏。1981 年陕西省扶风县强家村出土。玉组佩由人龙合雕玉佩、玉蚕、玉鱼、玉兽头以及形态各异的玉牌饰、玉管及红黄两色玛瑙珠等共计 47 件组成。西周时期组玉佩是权贵身份的象征和标志，并且逐渐复杂化制度化。一般来讲，身份越高， 组玉佩就越复杂越长。#带着日历走丝路#忒色陕西 今日热搜话题：#国产大飞机9久为功鹏程万里##中国人筑起攀向太空的天梯#,5,1,4,陕西,咸阳,陕西,中国,star 4
7,4907018613687137,该学历史了,2023-05-30 08:51:08,去年被禁言的最后一条微博还是神舟十五，现在时间一晃都神舟十六了 #神十六航天员领命出征##发条微博祝福神十六##中国人筑起攀向太空的天梯# ,1,4,28,湖南,长沙,湖南,中国,star 5
7,4907018362814728,虩虩-哑哑,2023-05-30 08:50:07,#中国人筑起攀向太空的天梯#这辈子有机会能去发射现场看看吗，有没有科普游之类的机会啊～ ,0,0,0,江苏,南京,江苏,中国,star 4
7,4907018127409822,追踪新视界,2023-05-30 08:49:12,将瞬间定格，让思念永存。 #风起洛阳##中国人筑起攀向太空的天梯##摄影# 洛阳 ,1,3,3,河南,洛阳,河南,中国,star 5
7,4907002142656416,新浪军事,2023-05-30 07:45:41,【#神十六航天员乘组出征仪式#】5月30日，神舟十六号载人飞行任务航天员乘组出征仪式在酒泉卫星发射中心问天阁圆梦园广场举行。（新华社）#神十六航天员领命出征##中国人筑起攀向太空的天梯# ,2,7,57,,,,,star 5
8,4907015987530029,饭饭喜欢卢比奥,2023-05-30 08:40:42,"#中国人筑起攀向太空的天梯#  共工与颛顼争为帝,怒而触不周之山,天柱折。  这根折掉的天柱看起来被我们后人重新修好了   ",0,0,3,四川,,四川,中国,star 4
8,4906815743329594,21世纪经济报道,2023-05-29 19:25:00,#神十六飞天#【神舟十六号载人飞船发射在即， #2030年前中国人将实现登月#】5月29日上午，神舟十六号载人飞行任务新闻发布会在酒泉卫星发射中心召开。据介绍，本次任务是载人航天工程今年的第二次飞行任务，神舟十六号乘组将完成与神舟十五号乘组的在轨轮换，并开展多项任务。神舟十六号乘组首次包含了航天驾驶员、航天飞行工程师和载荷专家3个航天员类型，相比较于以往乘组，神舟十六号乘组拥有“全”、“新”和“多”的特点。除了神舟十六号以外，中国登月计划也披露了最新进展。中国载人航天工程办公室副主任林西强表示，近期中国载人月球探测工程登月阶段任务已启动实施，目标是在2030年前实现中国人首次登陆月球，开展月球考察和相关技术试验等，突破掌握多项关键技术。详见：神舟十六号载人飞船发射在即， 2030年前中国人将实现登月（21财经）#中国人筑起攀向太空的天梯#,5,1,38,,广州,广东,中国,star 5
8,4907015241992177,硚口检察,2023-05-30 08:37:44,【#神十五乘组在太空都忙啥了# 】#神十五乘组把太空家园打扫干净了# 5月29日，神舟十五号航天员乘组在轨满6个月。目前，“神十五”航天员身体良好。天和核心舱已经被航天员们整理得非常干净整洁，所有的物资最近都被打包整理到了“问天”和“梦天”实验舱中。除了整理舱内环境，“神十五”出差三人组也在接受体能强化训练，以确保顺利完成返回任务。这半年里，“神十五”出差三人组都忙啥了？一起看↓↓ #中国人筑起攀向太空的天梯#央视网的微博视频,0,0,0,,武汉,湖北,中国,star 5
8,4907014964381572,杏林横笛,2023-05-30 08:36:38,#神十六航天员领命出征#86年的都上天了呀。   中国的攀天之路，一步一个脚印，扎扎实实！  为我们的航天员点赞，为我们的国家点赞！#中国人筑起攀向太空的天梯# ,0,0,3,北京,北京,北京,中国,star 5
8,4907013353768768,三湘都市报,2023-05-30 08:30:14,【直播 | #中国人筑起攀向太空的天梯#】神舟十六号瞄准9时31分发射，#神十六航天员领命出征# 航天员景海鹏、朱杨柱、桂海潮出征太空！逐梦九天，中国要强！关注直播，为中国航天加油，祝福中国航天所向皆星河！  #航天员朱杨柱毕业于长沙#三湘都市报的微博视频 ,3,1,8,,长沙,湖南,中国,star 5
8,4907013270409213,夏津公安,2023-05-30 08:29:54,"#早安,新的一天# 据说早起的人都会有好运气#中国人筑起攀向太空的天梯# ",0,1,0,,德州,山东,中国,star 5
8,4906987312382477,翠屏公安,2023-05-30 06:46:45,#早安# 期待一切！周二快乐。#早安心语##中国人筑起攀向太空的天梯# ,0,42,24,,宜宾,四川,中国,star 5
8,4907012053536908,宁局湛江火车站,2023-05-30 08:25:04,#坐着高铁看中国# 【祖国大陆距离台湾最近的地方，遇见蓝眼泪！】数据显示，每年4月至6月期间，平潭长江澳、猫头墘、东美村等地出现“蓝眼泪”盛景次数较多，吸引众多游客前来打卡。今天，小编就带你坐着高铁去平潭，一起体验这座被《中国国家地理》杂志提名的最美海岛。#中国人筑起攀向太空的天梯#祖国大陆距离台湾最近的地方，遇见蓝眼泪！,0,0,0,,湛江,广东,中国,star 5
8,4907012037543568,走进红河消防,2023-05-30 08:25:00,#蓝朋友对你说早安#  早安起床啦，帮你把太阳挂起来 #中国人筑起攀向太空的天梯# ,1,14,9,,红河哈尼族彝族自治州,云南,中国,star 5
8,4906871120464775,棉花絮飞,2023-05-29 23:05:03,作为三人任务的一部分，荷载专家桂海潮明天将出发前往天宫。  桂海潮，年仅36岁的教授、博士生导师，将要上天的80后神十六航天员  #中国空间站再迎太空会师名场面##中国人筑起攀向太空的天梯##导师上天了# ,3,6,62,浙江,杭州,浙江,中国,star 4
