页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
5,4905314779139616,patipatiti,2023-05-25 16:00:42,#女生黄体破裂医生暖心陪护参加中考# 上个月黄体破裂有个医生姐姐就一直陪着我呜呜呜 ,0,0,4,浙江,宁波,浙江,中国
5,4905314660911324,好奇坑死口苗,2023-05-25 16:00:14,#女生黄体破裂医生暖心陪护参加中考#  以后我女儿如果有重大活动或者重大考试，我一定带她去看妇科遵医嘱合理用药，调整月经时间，尽量避免引起身体，心里不适。曾经我就是中考体育遇上大姨妈，那时候没人管，自己只知道买散列通吃，止痛继续考试……想想，真的太惨了。小时候带女儿去医院挖耳屎，医生都说如果孩子疼痛难受在就医前都可以给孩子喝美林缓解疼痛。,0,0,0,重庆,重庆,重庆,中国
5,4905314577552017,令狐有根葱,2023-05-25 15:59:54,#女生黄体破裂医生暖心陪护参加中考#这真是温暖的陪伴啊！ ,0,0,0,江西,南昌,江西,中国
5,4905314518829126,今日张店,2023-05-25 15:59:40,【#黄体为什么会破裂# 】#女生黄体破裂医生暖心陪护参加中考# 正常黄体直径2~3厘米，位于卵巢表面，其中布满丰富的毛细血管。由于黄体张力较高但弹性差，因此容易破裂，可引发休克，甚至危及生命。1. 不当性生活临床中，黄体破裂的首要原因是不当性生活。据报道，70%的黄体破裂与激烈性行为有关。性生活时，女性生殖器官充血扩张，黄体内张力升高，如果动作太激烈，可引发内部血管破裂，出血进一步增加压力，最终导致黄体破裂。2. 下腹剧烈受力下腹受到撞击，剧烈跳跃，或用力咳嗽、排便等，也可造成腹腔内压力突然升高，促使成熟黄体破裂。3. 疾病因素合并盆腔炎症、卵巢充血或凝血机制异常也是可能原因，自发性黄体破裂较为少见。,0,1,3,,淄博,山东,中国
5,4905314464301156,Forever永玖1005,2023-05-25 15:59:26,#女生黄体破裂医生暖心陪护参加中考#这个医生好暖心啊有被温暖到，女孩子一定要在生理期注意身体，不要逞强啊！ ,0,0,1,江苏,南京,江苏,中国
5,4905314413972517,花蕊语_初见,2023-05-25 15:59:15,#女生黄体破裂医生暖心陪护参加中考#为什么会说是白衣天使，这就是天使啊，她们在用心爱护，考虑到病人的情况，太暖心啦 ,0,0,1,中国香港,,香港,中国
5,4905314048016773,钻石男高耀强顶,2023-05-25 15:57:47,#女生黄体破裂医生暖心陪护参加中考#谢谢科普了，还有造黄yao的有毛病吧 ,0,1,2,福建,漳州,福建,中国
6,4905313822576587,不会发光的北斗星,2023-05-25 15:56:54,#女生黄体破裂医生暖心陪护参加中考#我靠，谁懂啊，当时人差点没了 ,0,0,3,浙江,金华,浙江,中国
6,4905313478382054,网信开封,2023-05-25 15:55:32,#女生黄体破裂医生暖心陪护参加中考#黄体破裂是什么？会有什么样的症状？#情暖童心辟谣月# 赶紧戳下图了解 ,3,2,2,,开封,河南,中国
6,4905313372734273,爱看球_小熊猫,2023-05-25 15:55:07,#女生黄体破裂医生暖心陪护参加中考# 作为一个女性我竟然第一次听说这个 ,0,3,4,浙江,杭州,浙江,中国
6,4905313255818774,涔与浠偌-,2023-05-25 15:54:39,#女生黄体破裂医生暖心陪护参加中考#人间有真情，人间有真爱[HO加油][HO加油] ,0,0,2,山东,德州,山东,中国
6,4905295510504282,再也不挖野菜了,2023-05-25 14:44:08,#女生黄体破裂医生暖心陪护参加中考# 3月份的时候黄体破裂了，因为减肥喝了很多水，憋了尿上完厕所回来躺床上没一会儿就肚子疼。来姨妈前的14天都是黄体期，剧烈运动，憋尿，腹部受伤，腹内高压就会造成黄体破裂，不止x生活原因 ,1,18,24,重庆,重庆,重庆,中国
6,4905312835862699,小美人鹅,2023-05-25 15:52:58,#女生黄体破裂医生暖心陪护参加中考# 黄体破裂真的不是小病！！！ ,0,0,2,山东,日照,山东,中国
6,4905312748573769,8柠檬萌不萌8,2023-05-25 15:52:38,#女生黄体破裂医生暖心陪护参加中考#   温暖无处不在，还是好人多的 ,0,0,2,安徽,安庆,安徽,中国
6,4905312442388005,LDL漠北北极光DAYTOY,2023-05-25 15:51:25,#女生黄体破裂医生暖心陪护参加中考#黄体破很危险的，医生暖心陪护黄体破裂的女生参加中考，为这位白衣天使点👍🏻，谢谢你为孩子们保驾护航 ,0,0,1,甘肃,兰州,甘肃,中国
6,4905305056215961,于月光下相逢,2023-05-25 15:22:04,#女生黄体破裂医生暖心陪护参加中考#中高考大于一切的窒息感。。。 ,0,19,50,四川,成都,四川,中国
