页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
5,4907010645036578,长春校园,2023-05-30 08:19:28,长春校园#吉大校园歌手十强慢镜头#  @吉林大学 第16届校园歌手大赛十强歌手——任青宇的格莱美慢镜头来啦 #考研进清华和高考进清华的区别# 长春校园的微博视频 ,0,1,0,,长春,吉林,中国,star 5
5,4906861499254839,小money1,2023-05-29 22:26:49,#考研进清华和高考进清华的区别#区别不知道 但是肯定都是大神级别的 ,0,0,15,河南,郑州,河南,中国,star 5
5,4907009498942344,脂肪肝肝i,2023-05-30 08:14:55,#考研进清华和高考进清华的区别#高考进清华的可以是海归或者海不归硕士，而考研进清华的可能是海归或海不归博士 ,0,0,5,湖南,长沙,湖南,中国,star 3
5,4907005326134073,拉夏9-,2023-05-30 07:58:20,#考研进清华和高考进清华的区别# 看见此热搜，想到不是我该进来说话的，毕竟两个都没我但为什么我还是进来了？为什么😢 ,0,0,0,重庆,重庆,重庆,中国,star 1
5,4906861868356316,努力过就可以啦,2023-05-29 22:28:17,#考研进清华和高考进清华的区别#不管是哪一种，我觉得都已经是很厉害的一种水平了，加油吧 ,0,0,0,广东,广州,广东,中国,star 5
5,4906861319422167,芒果榨汁喝一杯,2023-05-29 22:26:05,#考研进清华和高考进清华的区别#无论是那种方式我只想说一句真的牛 ,0,0,0,福建,福州,福建,中国,star 5
6,4880250560844090,教育思享,2023-03-17 12:04:27,发布了头条文章：《考研进清华和高考进清华，到底有什么区别？》  考研进清华和高考进清华，到底有什么区别？ ,0,0,0,甘肃,兰州,甘肃,中国,star 4
6,4878814989257900,高考直通车,2023-03-13 13:00:00,吵翻了！本科生竟会看不起同校研究生？  问题来了：#考研进985和高考进985有什么区别# #考研进清华和高考进清华有什么区别# ？ ,3,0,13,广东,广州,广东,中国,star 3
6,4776467101122742,搞笑国舅,2022-06-04 02:46:01,考研进清华和高考进清华有什么区别？ ,2,0,22,北京,北京,北京,中国,star 4
6,4776249971444615,艺兴艺意-xback,2022-06-03 12:23:14,“不论高考进清华还是考研进清华，都不要让清华成为你人生的最高点。你人生的高光时刻，理应还有更多。这也是我时常告诫自己的”。 共勉『考研进清华和高考进清华有什么区别？ - Innocence 的回答 - 知乎』Iridescent: 考研进清华和高考进清华有什么区别？ - 知乎 ,0,0,1,北京,北京,北京,中国,star 5
6,4535600935866728,鑫全MBA教育,2020-08-08 10:49:53,#2021考研# 2021考研 最近，“考研进清华和高考进清华有什么区别？”这个话题上了知乎热搜榜，今天给大家整理了一部分获得高赞的回答，我们一起来看看吧~ 知乎热门话题：考研进清华和高考进清华有什么区别？ ,0,1,0,,,,,star 5
6,4393689276783085,用户1439328923,2019-07-13 20:23:37,《同样是“清华大学”毕业，考研进清华和高考进清华，区别有多大？》不知道对于这个问题，你们怎么看。 ,0,0,0,,,,,star 3
