页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
4,4905351432374353,Abbreviation_,2023-05-25 18:26:21,#国泰航空曾被曝员工拒绝使用中文名名牌#很多老百姓并不了解真正的原因。因为他们仅仅接受信息来源有限。所以，认知程度并不高，他们需要多方面的消息进行相互验证。不然和井底之蛙没有什么区别的。提高认知最好的方法就是多多学习……特别是英语。多多深入交流，了解人家为什么不讨好内地游客，为什么不用中文。他们不用中文的，同时也不用越南语吧，也不用泰国语吧？也不用尼泊尔语吧，也不用日语吧？他们的航班也飞那么多国家和地区，我觉得他们用英语也是习以为常，可以理解。如果加一个中文，那么是不是去日本要加日文？去越南要加越南语，去泰国要加泰语去柬埔寨有用高棉语吗？那样会增加他们的学习负担……况且这几个地区哪个地区的人给的印象最糟糕呢？他们也知道的吧？在国内我都看到中国的游客由高铁打到高架桥，再有高架桥打到飞机上……这些不好印象为什么改不了？国内的游客在外面给外国人已经留下了很不好的印象了。估计是很难改变，外国人的看法了。同时呢，我也相信这是个别的现象，但是呢个别的现象的影响非常的大，一粒老鼠屎坏了一锅粥！一个社会诚信的丢失，那样是很严重的。,1,30,44,湖北,武汉,湖北,中国,star 4
4,4905370101744754,陇南成县抛沙司法所,2023-05-25 19:40:31,国泰航空屡教不改？4年前康辉就曾善意提醒过！  #国泰航空曾被曝员工拒绝使用中文名名牌##细数国泰航空4起歧视风波# 津彩青春的微博视频 ,0,0,2,,兰州,甘肃,中国,star 5
4,4905370076580747,半杯馊茶,2023-05-25 19:40:26,#国泰航空曾被曝员工拒绝使用中文名名牌#现在只是热点，说实在话，有多少人能坚决做到以后较长一段时间就是不坐国泰航空？#半杯馊评#情报谍战史上的今天  网页链接 ,4,4,56,上海,上海,上海,中国,star 4
4,4905370000558444,陈康令_礼和天下,2023-05-25 19:40:08,#国泰航空曾被曝员工拒绝使用中文名名牌##细数国泰航空4起歧视风波# 公道自在人心，不要自欺欺人。只有壮士断腕，才能重获新生陈康令_礼和天下的微博视频 ,0,3,14,上海,上海,上海,中国,star 5
5,4905369170088596,ergzb,2023-05-25 19:36:50,#国泰航空曾被曝员工拒绝使用中文名名牌#中华民族是世界上历史最悠久的民族，汉语是世界上最美丽的语言。 ,0,0,5,陕西,西安,陕西,中国,star 5
5,4905368977673504,不按剧本走下去,2023-05-25 19:36:04,#国泰航空曾被曝员工拒绝使用中文名名牌# 去跪舔别人之前把中国人的皮先扒下来 不要带着中国人的皮去跪舔任何人 就像国歌里那样 起来！不愿做奴隶的人们！ 中国人不愿做奴隶！ ,0,0,8,澳大利亚,,澳大利亚,澳大利亚,star 5
5,4905368868360682,青冥长天之上,2023-05-25 19:35:38,#国泰航空曾被曝员工拒绝使用中文名名牌#这么不喜欢中国🇨🇳，何必委委屈屈留在中国呢？ ,0,0,2,贵州,遵义,贵州,中国,star 3
5,4905352283816977,根正苗红的贫农,2023-05-25 18:29:44,#国泰航空曾被曝员工拒绝使用中文名名牌# 惯犯了！不知道国泰的空姐现在是英文名牌还是中文名牌还是中英双文的？#国泰航空中国客源超67%# ,4,3,23,四川,成都,四川,中国,star 4
5,4905368629019229,柠檬树Lemon-Tr,2023-05-25 19:34:40,#国泰航空曾被曝员工拒绝使用中文名名牌#怎么办？她们都长了一副黄种人的模样。每天照镜子不是要恨死自已父母？,0,0,1,广东,河源,广东,中国,star 5
5,4905359657408482,iBingo,2023-05-25 18:59:02,#国泰航空曾被曝员工拒绝使用中文名名牌# ,2,5,52,山东,青岛,山东,中国,star 1
5,4905368590745804,不要暴躁鸭,2023-05-25 19:34:31,#国泰航空曾被曝员工拒绝使用中文名名牌#真他妈恶心 会英语也不想跟hk垃圾企业纠缠了，宁可多花一千给国内的航空也不给你们送钱 ,0,0,3,英国,,英国,英国,star 1
5,4905365680689559,昵称已修改了呀,2023-05-25 19:22:58,#国泰航空曾被曝员工拒绝使用中文名名牌# 恕我直言，我们要是一直这么惠港惠台，真的是自己看不起自己，越来越多的年轻人看到了这些不公，都是中国人，凭啥啊？ ,0,1,27,广东,东莞,广东,中国,star 1
5,4905368176560322,看姐的金箍棒,2023-05-25 19:32:53,#国泰航空曾被曝员工拒绝使用中文名名牌#有很多都是港du废青，只是没被曝光而已 ,0,0,3,广西,南宁,广西,中国,star 3
5,4905367823977426,机海风云,2023-05-25 19:31:29,#国泰航空曾被曝员工拒绝使用中文名名牌#本质上、骨子里就透着一股与生俱来的奴颜婢膝味，对她们而言，极尽谄媚之能事的洋大人才是亲爹，生她们养她们的父母反而低人一等……眼见大陆越来越好，汉人话语权越来越高，长年潜伏在她们身上“高人一等”的假洋鬼子面皮被现实无情击碎，于是劣根性爆发了，这并不仅是个体歧视行为，而是整个国泰航空畸形的价值观和企业文化的缩影，是时候，给她们上上教育课了。同意吗？ #细数国泰航空4起歧视风波# #国泰航空称空中服务员工会不代表国泰#,0,0,4,江苏,南京,江苏,中国,star 4
6,4905367764473643,天边一朵冰的云,2023-05-25 19:31:15,#国泰航空曾被曝员工拒绝使用中文名名牌#这帮飞机服务员一天24小时一年365天是不是从来都不接触不说任何中文啊，要是它们真能做到连晚上说梦话都是英文，家里看到一个中文字就自扇耳光戳瞎双眼那我没什么好说的，不然天天歧视人家说中文结果回家发现自己爹妈就说中文那可怎么好哦，要不要割了爹妈的舌头啊，哦对了，粤语也是中文的一种。,0,0,4,上海,上海,上海,中国,star 1
6,4905367579920432,JOOOOOJO啊,2023-05-25 19:30:31,#国泰航空曾被曝员工拒绝使用中文名名牌#都是黄种人，咋还优越起来了？没点儿大病说不出这种话，建议看不上内地人的去跪舔你的洋爸爸吧，看看他们是不是会赏你点儿什么。 ,0,0,0,北京,北京,北京,中国,star 1
6,4905360244088022,人间魔幻实录,2023-05-25 19:01:22,如何看待国泰航空道歉后疑似歧视事件乘务员依然发帖侮辱乘客？#国泰航空曾被曝员工拒绝使用中文名名牌# ,1,2,16,北京,北京,北京,中国,star 1
6,4905361159225906,36氪,2023-05-25 19:05:00,【#国泰航空曾被曝员工拒绝使用中文名名牌#，原因是有“讨好内地客”之嫌】据上游新闻报道，近日，“国泰空乘歧视乘客录音曝光”话题冲上多个平台热搜，引发广泛关注。据了解，这不是国泰航空第一次因为歧视引发争议，早在几年前该公司就有类似新闻传出，曾拒绝使用中文名名牌。#细数国泰航空4起歧视风波# 据了解，当时，香港国泰航空欲将空中服务员挂在胸口的名牌，从原来的只有英文名改为中英文名对照，不料引来国泰员工强烈反对，他们认为这项决策有“讨好内地客”之嫌。最终因为员工的坚决抵制，国泰航空不得不暂停这一更换中文胸牌的计划。,6,7,25,,北京,北京,中国,star 4
6,4905367311485761,昵称已修改了呀,2023-05-25 19:29:27,#国泰航空曾被曝员工拒绝使用中文名名牌# 在广东的都知道，有多少水果、生鲜是特供香港的，连几个鱼都有相关部门一条龙检查，官方还要发视频宣传一下，问问大家，我们就不配吃这些？发出来全是骂声，然后关评论……自己看得起自己，才不会出国泰航空这种事，而且你官方带头，呵呵 ,0,0,6,广东,东莞,广东,中国,star 1
6,4905367278192619,點新聞dotdotnews,2023-05-25 19:29:19,今日點觀香港來了！网页链接 國泰歧視風波現餘波，慎防故意炒作兩地矛盾！ #国泰航空曾被曝员工拒绝使用中文名名牌##國泰# 點新聞dotdotnews的微博视频 ,0,0,0,,,香港,中国,star 5
6,4905360958167400,羊又走丢了,2023-05-25 19:04:12,李国麟的三观很正！为这样正能量的老戏骨点赞！  国泰航空的全部人员都应该好好听他这段话…… #国泰航空曾被曝员工拒绝使用中文名名牌##细数国泰航空4起歧视风波# 羊又走丢了的微博视频 ,7,26,78,广西,贺州,广西,中国,star 4
6,4905350853300054,小橘宝长大了,2023-05-25 18:24:03,#国泰航空曾被曝员工拒绝使用中文名名牌#国泰航空企业形象。 ,6,7,121,辽宁,大连,辽宁,中国,star 1
