页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
3,4905373297805503,103y_,2023-05-25 19:53:14,#吴宣仪2021年收入#真没必要给我姐弄个这热搜，而且没人拦着任何人赚钱，看热搜不如期待我喜欢的待播剧《郎君不如意》和《我要逆风去》咯再者财务报表上并没有写吴宣仪的名字，怎么就一定是吴宣仪呢，换句话就算是吴宣仪，她2021年全年无休，赚钱多也应该，赚的多，缴税就多 大头都在公司那，不如说公司挣钱多咯，吴宣仪的命也是命 散了吧大家,0,0,6,河南,商丘,河南,中国,star 3
3,4905334315942236,偶像冲浪达人,2023-05-25 17:18:19,打工人看不了这种新闻……送我出道吧！！！！#吴宣仪2021年收入# ,167,384,12426,北京,北京,北京,中国,star 3
3,4905373230698681,林语溪谷,2023-05-25 19:52:58,#吴宣仪2021年收入#一个小明星收入都这么多，娱乐圈真是超高收入，缴税多少？ ,0,0,0,山东,济南,山东,中国,star 4
3,4905373141828458,排骨粥贼好喝,2023-05-25 19:52:36,#吴宣仪2021年收入#啊，人家不都说了乐华财务报告发出来的吗，怎么一直洗口说无凭啊亲 ,0,0,2,江西,吉安,江西,中国,star 3
3,4905373100938673,魏临湦,2023-05-25 19:52:27,#吴宣仪2021年收入#  比明星更赚钱的yxh有人骂吗？ ,0,0,9,辽宁,,辽宁,中国,star 4
3,4905373054797173,薄荷之夏浅浅绿,2023-05-25 19:52:16,#吴宣仪2021年收入# 从上到下都缺钱！原来钱都跑艺人口袋里了 ,0,0,0,湖南,株洲,湖南,中国,star 1
3,4905296663154585,扒圈小记,2023-05-25 14:48:43,吴宣仪2021年挣了快一个亿，乐华给她分了3000w左右，程潇分了1900w。   #吴宣仪2021年收入# ,26,175,2007,湖北,荆门,湖北,中国,star 4
3,4905372894364689,美人收藏家,2023-05-25 19:51:38,#吴宣仪2021年收入#额....都什么心态啊，眼红人家赚的多你也去当明星啊，人家赚那么多我不羡慕肯定假，但是清楚自己没长相没身材没才艺没人捧连出道都困难天天吵吵着让这个明星降薪那个降薪有没有搞懂一点人家工资不是你发的也不是国家发的，是粉丝花的钱让科学家涨工资的去问国家啊，科学家工资多高我都没一句话说。讲真人家一年纳的税可能都比你一辈子挣的钱多这样想想是不是更眼红主要的不是过好自己的日子吗 成天眼红这个明星挣得多了，嫉妒那个邻居中彩票了，干脆把自己泡酸菜缸里得了,0,0,4,浙江,温州,浙江,中国,star 3
3,4905372844297957,尼北里等,2023-05-25 19:51:26,#吴宣仪2021年收入#要努力当资本家，分的多 ,0,0,4,山西,太原,山西,中国,star 4
3,4905360421556043,也许属鱼吴宣仪,2023-05-25 19:02:04,#吴宣仪2021年收入# 哇，这个词条下面好多拼命读书的人啊微博未来可期 ,1,13,134,广东,深圳,广东,中国,star 4
4,4905372764607723,心中永夏,2023-05-25 19:51:07,#吴宣仪2021年收入#可是有人一张彩票就可以中几千万（税后），我还是更羡慕这种 ,0,0,1,吉林,长春,吉林,中国,star 4
4,4905372731049994,月亮炖猪骨是Lee龙馥老婆没有错,2023-05-25 19:50:59,#吴宣仪2021年收入#她赚的分的都算蛮少啊 她工作那么努力敬业商业价值也蛮高形象也好性格也超棒 应该赚更多更多 加油！期待！ ,0,0,2,浙江,绍兴,浙江,中国,star 5
4,4905366561491792,隐藏起来的透明人,2023-05-25 19:26:28,#吴宣仪2021年收入# 首先，不知道这个信息是不是真实的。 其次，没偷没抢，合法纳税，收入公司拿大头。 最后，如果大家觉得是明星收入高，那么可以怼这个行业，而不是攻击一个小艺人。 ,0,0,22,湖北,武汉,湖北,中国,star 3
4,4905372575336693,多肉葡萄草莓蛋糕,2023-05-25 19:50:22,#吴宣仪2021年收入#有一说一 娱乐圈赚的多不是众所周知的事情了？ ,0,0,0,江西,南昌,江西,中国,star 4
4,4905372526313741,狂野的木偶,2023-05-25 19:50:09,简单说，吴宣仪2021年收入，偶像产业的新分配格局……还没有一二线明星一部作品片酬高，这本身就是有趣的现象。真要理论起来，藏在后面的恐怕更是“不敢暴露”，何况屁股坐歪的好多，甚至还不如吴宣仪这种rmb元市场女星呢。o(∩_∩)o呵呵~ ,0,0,0,新疆,伊犁哈萨克自治州,新疆,中国,star 4
4,4905372488045082,仪颗糖糖,2023-05-25 19:50:01,#吴宣仪2021年收入# 什么时侯能管管张口就来 空口无凭的人啊 ,0,0,1,广东,,广东,中国,star 1
4,4905372463402676,youxiude66,2023-05-25 19:49:55,#吴宣仪2021年收入#不针对你，为啥娱乐圈有这么多钱？ ,0,0,0,江苏,连云港,江苏,中国,star 3
4,4905372462089379,毛绒绒_Lu,2023-05-25 19:49:55,#吴宣仪2021年收入# 赚钱的机会总是留给有准备的人而不是留给只会敲键盘的人 ,0,3,6,北京,北京,北京,中国,star 4
4,4905372442169354,几何zh,2023-05-25 19:49:50,#吴宣仪2021年收入# 这种糊咖都这么好赚 内娱的💰果然是大风刮来的 ,0,0,5,河北,石家庄,河北,中国,star 4
4,4905372324989920,寰宇WHITE,2023-05-25 19:49:22,#吴宣仪2021年收入# 艺人的收入 真的 比 所有人多好多 ,0,0,0,内蒙古,呼和浩特,内蒙古,中国,star 4
5,4905331857556620,木头鱼,2023-05-25 17:08:34,#吴宣仪2021年收入# 吴宣仪2021年的收入引发热议，有网友指出吴宣仪2021的收入接近一亿，其中分成3千万。真的假的啊？？ ,390,1972,43235,四川,成都,四川,中国,star 4
5,4905372173210668,心动女嘉宾顾柔,2023-05-25 19:48:46,#吴宣仪2021年收入#你们yxh赚💰不是更容易吗？动动手指头空口造谣💰就来了,0,0,3,江西,上饶,江西,中国,star 4
5,4905356268669994,内娱都以为瓜子糊了,2023-05-25 18:45:34,#吴宣仪2021年收入# 啊、、、你觉得她糊了，其实她赚疯了～  难怪都拼了命想往娱乐圈钻 ,0,39,72,湖南,株洲,湖南,中国,star 4
5,4905351230524630,南法航线c,2023-05-25 18:25:33,#吴宣仪2021年收入#普通人卷生卷si，人家天天吃喝玩乐，侮辱观众智商的演技挣你一辈子都挣不来的💰，这就是国内现状 ,0,0,152,山东,德州,山东,中国,star 2
5,4905372114748697,不是月亮不圆了,2023-05-25 19:48:32,#吴宣仪2021年收入#带话题下开麦的不要那么断章取义吧没凭没据的就断定了这说的有几分真会不会太随意了 ,0,1,2,辽宁,沈阳,辽宁,中国,star 3
5,4905357715445098,Dear-FuLL,2023-05-25 18:51:19,#吴宣仪2021年收入# 不是吧！不是吧！随便开贴的野🐔yxh的小道消息也拿来掐头去尾造谣赚💰抹黑，yxh觉得蹭上吴宣仪就能🔥，就像上次那个造谣的还有恶意P视频的都小火了几天，赚的💰肯定很多了，总结：吴宣仪是你yxh的爹，没吴宣仪冲kpi不行 ,0,0,39,广西,贵港,广西,中国,star 3
5,4905371988922537,明星娱乐新闻,2023-05-25 19:48:02,#吴宣仪2021年收入# 这话说的，哪个idol挣的不多？ ,0,0,0,安徽,合肥,安徽,中国,star 4
6,4905340536359173,圈内容嬷嬷,2023-05-25 17:43:03,#吴宣仪2021年收入# 乐华娱乐招股书披露：2019年至2021年三年营收28.43亿，9成营收来自艺人管理，第一艺人贡献超过56.8%。2019年和2020年王一博两首数字单曲，为其带来近8000万元收入。韩庚续约至2024年，王一博、孟美岐续约至2026年，范丞丞至2023年。从招股书中可知，乐华艺人收入相当可观，其中艺人吴宣仪仅21年一年就分得收入3000万，孟美岐2200万，程潇1900万。而头部艺人王一博更是三年收入10亿！#娱乐评论大赏#,52,87,113,湖北,恩施土家族苗族自治州,湖北,中国,star 4
6,4905371644991651,舞鲤看花2228,2023-05-25 19:46:40,#吴宣仪2021年收入#吴宣仪没有拦着不让你赚钱，也没抢你的钱，没有对不起你，重要的是这是造谣，你凭什么骂她，是因为你挣钱少吗？ ,0,0,11,广东,深圳,广东,中国,star 1
6,4905338187551549,帽子被偷啦,2023-05-25 17:33:43,#吴宣仪2021年收入# 拼命读书不如去学唱跳rap…… ,74,565,13274,甘肃,陇南,甘肃,中国,star 4
6,4905371578140551,七里香诗的每一页,2023-05-25 19:46:24,#吴宣仪2021年收入#也不知道内🐟在高贵什么 ,0,1,6,四川,泸州,四川,中国,star 2
6,4905371573684106,选一颗桃子吧,2023-05-25 19:46:23,#吴宣仪2021年收入#只想说我姐真惨 ,0,0,0,陕西,西安,陕西,中国,star 1
6,4905371455717802,奶扎报刊_,2023-05-25 19:45:54,#吴宣仪2021年收入#怎么张口就来啊 ,0,0,3,河南,驻马店,河南,中国,star 5
6,4905371435798664,不莱梅得音乐家,2023-05-25 19:45:50,#吴宣仪2021年收入# 又是羡慕明星的一天 ,0,0,1,山东,青岛,山东,中国,star 4
6,4905371288473081,-ForeverBeauty,2023-05-25 19:45:15,#吴宣仪2021年收入#没必要看见明星就嘲讽……首先这不一定是真的 其次总是说当明星容易……真的当过吗大家 这个行业赚钱太多确实是个问题 但不代表很容易…… ,0,6,10,山东,泰安,山东,中国,star 4
6,4905364220807475,明德先生,2023-05-25 19:17:10,#吴宣仪2021年收入#刚才在大兴机场线上遇到一个小兄弟，便闲聊了起来。小伙子二十来岁，人很精神，在机场线大兴新城站内工作。他是劳务派遣性质的，并非正式工。我随口问了一句：你们待遇怎么样？他说，基本工资3000块钱，疫情三年了，不好找工作，就在这里先干着。我问他：你们交五险一金吗？他讪讪地回答说：不交。我们有两种发工资的方式，一种要五险一金，一种是不要五险一金，我主动选择的不要五险一金，可以多发点。我继续问他：工作时间怎么样？他回答说：早上9点，晚上7点，10个小时。那一个月最多能挣多少钱？他说：加班可以多挣一些，最多有5000多。食宿呢？管吃住。住宿是上下铺，四人间。聊了一小会，他到大兴新城下车了，我打开微博，刚好就看到了这条热搜。一时无言以对，加快了回家的步伐。,12,15,82,北京,北京,北京,中国,star 5
6,4905371254395867,0126号小选,2023-05-25 19:45:07,#吴宣仪2021年收入#好好期待美女新剧还有新歌MV吧， 不要再看那些无凭无据的东西了 ,0,0,10,安徽,淮南,安徽,中国,star 5
