页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
4,4905318679580348,还是曼走庄园,2023-05-25 16:16:12,#国泰航空称空中服务员工会不代表国泰#日本、台湾网友都认为国泰存在歧视行为，难道国泰的那些空乘是白人吗？这是什么迷惑群体？ ,0,0,1,福建,漳州,福建,中国
4,4905318607228298,astarfish,2023-05-25 16:15:55,#国泰航空称空中服务员工会不代表国泰#好烦诶，直径宣布不卖票给大陆人不就行了嘛，好贱 ,0,0,0,上海,上海,上海,中国
4,4905300006277791,Vista看天下,2023-05-25 15:02:00,【#国泰航空称空中服务员工会不代表国泰#】#国泰航空称不接受空中服务员工会立场#据@国泰航空 ：我们知悉空中服务员工会于2023年5月24日，就一名顾客于2023年5月21日于CX987航班上经历的事件发表声明。国泰航空就此郑重澄清，“空中服务员工会”为一个独立工会，从来不代表国泰。我们明确声明，公司不接受、支持或同意该工会对此事的立场。此前，据香港《明报》，国泰空中服务员工会24日向成员发出内部电子邮件，文中称对国泰空中服务员现时需面对众多不实指控及网上传言感痛心；又提出根据“机舱服务指引” ，如果空中服务员在未经同意下被乘客拍摄及录像，可向乘客提出删除有关内容，如遭拒绝可通知机长及机舱服务经理，公司政策表明对不守规乘客采取“零容忍”态度，会采取一切可行措施确保员工处理相关事件时得到全面支持。工会还称，本期望国泰会支持员工保护自己及提供相关指引，遗憾最终得到令人伤感的消息。,4,29,77,,北京,北京,中国
4,4905318524654034,任鹏霄,2023-05-25 16:15:35,#国泰航空称空中服务员工会不代表国泰#国泰航空公司根本就算不上香港的公司、中国的公司，它的高层一直被英国人把持着。太古股份是国泰航空的第一大股东，持有45%的股份，国泰航空管理层主要由太古系人员构成。它们在2019年的所作所为就已经能说明问题了。 ,2,1,0,陕西,商洛,陕西,中国
4,4905318239441718,ignite89118,2023-05-25 16:14:27,#国泰航空称空中服务员工会不代表国泰#意思你拉的屎不是你拉的？ ,0,0,1,广西,,广西,中国
4,4905318037585986,helenelove,2023-05-25 16:13:38,#国泰航空称空中服务员工会不代表国泰# 哈哈哈，国泰变惊弓之鸟了 ,0,0,0,浙江,杭州,浙江,中国
4,4905317840719090,傲气老蛤蟆,2023-05-25 16:12:52,#国泰航空称空中服务员工会不代表国泰#让它倒了吧，没了公司，工会自然消失 ,0,0,0,福建,泉州,福建,中国
4,4905317365975285,成子坂制造所,2023-05-25 16:10:59,#国泰航空称空中服务员工会不代表国泰#这事此时已不是简单的国泰空服歧视内地人了，而是国泰能否确保其雇员可以安全完成飞航任务，鉴于其前几年的事情（雇员参与暴动及疑似放空氧气瓶）完全可以怀疑是否会针对内地旅客制造事端影响飞航安全 ,0,0,3,广东,江门,广东,中国
5,4905317357849304,郭得友倒拔垂杨柳,2023-05-25 16:10:57,#国泰航空称空中服务员工会不代表国泰#这件事不是公司道个歉空乘发条毛毯说两句普通话就解决了，重点是歧视，你们的员工为什么敢明目张胆的歧视？有什么资格歧视？ ,0,0,3,山东,青岛,山东,中国
5,4905317308042336,静Ruuuu_,2023-05-25 16:10:45,#国泰航空称空中服务员工会不代表国泰#感觉国泰这几天都要一直发声明了 ,0,0,0,广东,东莞,广东,中国
5,4905316845884943,喵斯拉大王二号机,2023-05-25 16:08:55,#国泰航空称空中服务员工会不代表国泰#好，就算国泰航空官方说的是真的，已知如下：一，国泰内部存在严重的种族歧视文化二，国泰工会不代表国泰管理层，但是在国泰一线服务人员中有极大影响三，国泰管理层对国泰工会的行为无法管理或纠正结论：国泰管理层在这个问题上已经失控，乘客应该基于自己的安全和人格保障做出明智选择，抵制国泰航空！,0,3,9,上海,,上海,中国
5,4905316749676001,电影拆台君,2023-05-25 16:08:32,#国泰航空称空中服务员工会不代表国泰##国泰航空称网传英文内部信件为伪造# 香港特首：国泰航空事件破坏香港形象，感到痛心！恶劣言行伤害内地同胞感情不容再发生！ 电影拆台君的微博视频 ,0,0,2,河北,衡水,河北,中国
5,4905316720313788,力拔山兮嘤嘤嘤,2023-05-25 16:08:25,#国泰航空称空中服务员工会不代表国泰#国泰现在的想法：“工会，求求你别说了，我还能圆回来！” ,0,0,2,湖北,武汉,湖北,中国
5,4905306142016662,心一WU,2023-05-25 15:26:23,#国泰航空称空中服务员工会不代表国泰# 工会代表打工人 更不敢坐了 万一国泰打工人不爽了 在飞机上谁能保障乘客的安全？互相远离 是彼此最后的体面 ,0,1,29,山东,青岛,山东,中国
5,4905315940174851,漻湘梦,2023-05-25 16:05:19,#国泰航空称空中服务员工会不代表国泰# 原来央视在2019年就告诉过你们：no zuo no die，就是不听，你说说 央视新闻的微博视频 ,1,0,0,四川,成都,四川,中国
5,4905309871543800,不吃鱼的社恐喵,2023-05-25 15:41:12,#国泰航空称空中服务员工会不代表国泰#停飞国内航线，让他们专心伺候英语主子不就好了！大家都满意！乖！听听意见！ ,0,1,21,河北,唐山,河北,中国
6,4905314841530676,温柔的夜11,2023-05-25 16:00:57,#国泰航空称空中服务员工会不代表国泰#必须解决那种深入骨髓的高人一等意识才行。 ,0,0,2,江西,南昌,江西,中国
6,4905314820298921,加热圈,2023-05-25 16:00:52,#国泰航空称空中服务员工会不代表国泰#赖岳谦说国泰航空是洋买办奴才心态 加热圈的微博视频 ,0,0,5,安徽,淮南,安徽,中国
6,4905314744537903,香港文匯網,2023-05-25 16:00:34,国泰今日再发表声明，指空服员工会不代表国泰，不接受该会立场。国泰航空空中服务员工会早前发表声明，称对于近日航机上发生不愉快事件导致3名空中服务员被解雇“深切遗憾”，又指“冰封三尺非一日之寒”，促请公司从源头正视问题，重建合理工作环境，提升员工士气。声明更称，如空中服务员在未经同意下被乘客拍摄及录影，可向乘客提出删除有关内容，如遭拒绝可通知机长及机舱服务经理等。國泰：空服員工會不代表國泰　不接受該會立場,0,5,6,,,香港,中国
6,4905314682671283,夏天的小火山,2023-05-25 16:00:19,#国泰航空称空中服务员工会不代表国泰# 从未歧视过服务行业， 但是特别歧视汉奸和走狗 ,0,0,10,吉林,长春,吉林,中国
6,4905314505984311,喵斯拉大王二号机,2023-05-25 15:59:37,#国泰航空称空中服务员工会不代表国泰#  查其言观其行  如再犯砸饭碗 ,0,3,4,上海,,上海,中国
6,4905300009947004,侠客岛,2023-05-25 15:02:01,【#国泰航空称空中服务员工会不代表国泰#】#国泰航空称不接受空中服务员工会立场#据国泰航空 ：我们知悉空中服务员工会于2023年5月24日，就一名顾客于2023年5月21日于CX987航班上经历的事件发表声明。国泰航空就此郑重澄清，“空中服务员工会”为一个独立工会，从来不代表国泰。我们明确声明，公司不接受、支持或同意该工会对此事的立场。,38,113,332,,北京,北京,中国
6,4905313550206630,TFlabrador,2023-05-25 15:55:49,#国泰航空称空中服务员工会不代表国泰# 记住国泰了，以后不坐。 ,0,0,0,广东,深圳,广东,中国
6,4905313470256195,真的你别怪我了,2023-05-25 15:55:30,#国泰航空称空中服务员工会不代表国泰#如果不是因为港府那些股份早国内停飞了 ,0,0,1,,,,中国
6,4905313331840708,abysswalkerss,2023-05-25 15:54:57,#国泰航空称空中服务员工会不代表国泰#  你看，你自己都用了“空中服务员”这个称呼，那你不就是个服务员？？服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员服务员一个个落地后只会卖和捞的雌性服务员，你装哔的卖点在哪呢？？,0,0,3,安徽,阜阳,安徽,中国
