页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
3,4905240883626598,扒圈小记,2023-05-25 11:07:04,宁艺卓戛纳红毯表现被指没见过世面、爱蹭镜头、表演欲旺盛，来看看动图，有这种感觉吗？   #宁艺卓红毯摔倒# ,113,276,15368,湖北,荆门,湖北,中国,star 3
3,4905379883129268,法桐527,2023-05-25 20:19:24,#宁艺卓红毯摔倒#她摔的，好迪士尼啊 ,1,0,1,河南,周口,河南,中国,star 4
3,4905346814445357,羊阳永乐,2023-05-25 18:08:00,#宁艺卓红毯摔倒#是不是故意摔的？好像走红毯不摔一下就没人关注，也红不了想一下，以前走红毯摔倒过的女艺人后来都是大红大紫呢！ ,0,17,217,陕西,西安,陕西,中国,star 3
3,4905379702243968,其实还好49103,2023-05-25 20:18:41,#宁艺卓红毯摔倒#什么风格都可以驾驭 ,0,1,11,广西,梧州,广西,中国,star 4
3,4905379647458069,可爱橙梓,2023-05-25 20:18:28,#宁艺卓红毯摔倒#不是这应该是被不小心踩了摔得吧 ,0,3,11,河北,衡水,河北,中国,star 3
3,4905379622027906,葱油饼不带葱,2023-05-25 20:18:22,#宁艺卓红毯摔倒#北极虾披萨食材高筋面粉150克、马苏里拉奶酪适量、甜玉米粒适量、北极虾适量、火腿肠适量、菠萝适量、酵母3克、温水90克、黄油10克、盐适量、糖适量。做法1、将所有主料放入面包桶中，把面包桶放入烤箱中固定好，接通电源，启动和面程序。2、程序完成后把面条揉圆放在面包桶中，放入烤箱，再启动发酵程序。 发酵到2倍大。3、将面团取出，揉圆，擀成大于披萨盘的圆片。 将面皮放在披萨盘里。4、用叉子扎出小孔。饧至 20分钟。5、在生胚上均匀的抹上番茄酱，再撒上洋葱粒。6、逐步加入玉米粒 马苏里拉奶酪火腿片。再加上菠萝片。7、表面码上北极虾，再撒上一层奶酪。8、烤箱180预热10分钟，将披萨胚入烤箱 180度 中层 25分钟。9、烤制20分钟的时候，取出再加上一层奶酪。10、烤箱上火调到200度，继续烤制奶酪完全融化即可。,0,0,0,云南,昆明,云南,中国,star 5
3,4905379526346017,权leader的艺术饭,2023-05-25 20:17:59,#宁艺卓红毯摔倒#这个团之前不认识，但听了这次的一首歌，spicy，宁艺卓在里面是真漂亮。 ,0,0,17,河南,郑州,河南,中国,star 4
3,4905379396585372,黄满满呢,2023-05-25 20:17:28,#宁艺卓红毯摔倒#总感觉是故意的，就想博眼球蹭流量 ,0,4,12,江西,南昌,江西,中国,star 1
4,4905347892121102,机关枪内脏小妈咪,2023-05-25 18:12:17,#宁艺卓红毯摔倒#大美女穿驴蹄还被人踩裙摆好心疼 希望艺卓妹妹好好的😱 ,0,0,26,四川,,四川,中国,star 5
4,4905340438842860,四时易乡,2023-05-25 17:42:40,#宁艺卓红毯摔倒#天呐，只有我一个人觉得她在戛纳的所有事情很传奇很浪漫吗？红地毯上的回眸，偶像与粉丝、奋斗者与支持者双向的奔赴；摔倒后优雅站起，就好像她在一片针对中国国籍的荒谬的恶意审判声中不妥协不认输，越来越自信明媚。20岁正是不怕摔倒的年纪，正是摔疼了也咬着牙不愿意有泪光的倔强又灿烂的闪闪亮的年纪啊！愿我们的青春在各自的领域都熠熠闪光！遇到挫折，优雅如此，坚定如斯！,19,56,752,湖北,武汉,湖北,中国,star 5
4,4905379148597228,Deccapseven,2023-05-25 20:16:29,#宁艺卓红毯摔倒#宁宁姐火火哒很安心 ,0,0,2,陕西,西安,陕西,中国,star 5
4,4905379072842185,乌乌哝哝茶,2023-05-25 20:16:11,#宁艺卓红毯摔倒# 这还不好看啊 ,0,0,1,山西,太原,山西,中国,star 2
4,4905356202087178,性感的开裆酷,2023-05-25 18:45:18,#宁艺卓红毯摔倒##aespa戛纳红毯状态##宁艺卓水光肌#   千里迢迢跑到名利场，谁要看你淡泊名利 ,1,3,96,四川,宜宾,四川,中国,star 4
4,4905378993147768,月亮邮差_Shine,2023-05-25 20:15:52,#宁艺卓红毯摔倒# 摔就摔了呗又不是什么大事 站起来不就好了吗 真不理解某些人恶意怎么这么大 ,0,0,9,江苏,扬州,江苏,中国,star 1
4,4905371853917177,KimYeNing_,2023-05-25 19:47:30,#宁艺卓红毯摔倒#不知道只知道这个小女孩很牛 ,0,1,19,河南,新乡,河南,中国,star 4
4,4905378531247778,亲爱的喵唔,2023-05-25 20:14:02,#宁艺卓红毯摔倒#感觉对于红毯摔跤，大家已经司空见惯了… ,0,1,8,浙江,绍兴,浙江,中国,star 3
4,4905378519714252,甘露寺在逃尼姑xxx,2023-05-25 20:13:59,#宁艺卓红毯摔倒# 无所谓 越骂我越爱我宁宝 ,0,0,0,山东,青岛,山东,中国,star 5
4,4905378381561919,疯了的王旭远,2023-05-25 20:13:25,宁水行路摔 艺光照人出 卓肌四发光 脸嫩方现春  #宁艺卓红毯摔倒##宁艺卓水光肌# ,0,0,0,浙江,杭州,浙江,中国,star 5
5,4905371053070438,培根贝酷酱,2023-05-25 19:44:19,#宁艺卓红毯摔倒#跌倒了又没有躺在那里，显什么眼了，觉得穿高跟鞋没难度故意摔的，下次踩高跷走红毯发出来给大伙看看 ,0,1,34,安徽,,安徽,中国,star 5
5,4905378355349474,别问姐是谁我是夜来非,2023-05-25 20:13:20,#宁艺卓红毯摔倒#吵什么啊    队友粉骂得难听     粉丝说的也不好听吧     还间接骂了我们中国路人      不会觉得队友粉有多善良    也没觉得你们粉丝素质有多好 ,0,1,2,广西,桂林,广西,中国,star 1
5,4905374333537632,乘风破浪ed,2023-05-25 19:57:21,#宁艺卓红毯摔倒#老韩娱人了，来来回回数年，最终入坑！之前的二代团看实力，生唱细高跟舞蹈；现在的团，舞台滤镜重（当然个别绿卡没有）气场不足…..也许是年龄大的缘故，更喜欢实力台风和野心的歌手。😂从宁宁的身上，看到了自信、实力，也感慨一路在韩务工人的不容易。相信祖国的强大也会给这些孩子们更好的舞台！加油！,0,3,28,山西,太原,山西,中国,star 4
5,4905341672755387,芒果糯米猫,2023-05-25 17:47:34,#宁艺卓红毯摔倒#有的人故意挑起骂战 宁芬从来没说需要队友扶 队友的高跟鞋也很高 况且也有工作人员扶 希望大家擦亮眼睛 不要被带节奏 ,0,4,239,湖北,黄冈,湖北,中国,star 3
5,4905378318653246,难得一见滴欧拉,2023-05-25 20:13:11,#宁艺卓红毯摔倒# 她那个鞋就看起来很容易摔的样子 ,0,0,2,辽宁,大连,辽宁,中国,star 3
5,4905378121253634,土豆毛豆豆丝豆,2023-05-25 20:12:24,#宁艺卓红毯摔倒#我喜欢她是因为她们组合那个mv里面特别戳我 我算路人粉吧因为没买东西 不过她这身真好看，可能每个人审美不一样吧我觉得特别好看而且她的脸我喜欢 我发现我贼喜欢这类型的脸哈哈哈 ,0,3,8,上海,上海,上海,中国,star 5
5,4905378020329649,绝对不熬夜了捏,2023-05-25 20:12:00,#宁艺卓红毯摔倒#中国人别太恨中国人了😢😢 ,1,0,14,山东,烟台,山东,中国,star 5
5,4905347788312778,每一天都在互联网发现新墙头,2023-05-25 18:11:52,#宁艺卓红毯摔倒#不懂有人为什么这么恨绿卡line，不管怎么样不应该首先护着自家孩子吗？就这还不如韩国战狼呢，他们都知道这道理，帮着别人欺负自家人也就中国特例了，挺好笑的 ,0,6,133,湖南,益阳,湖南,中国,star 4
5,4905377579665326,Ningsih_,2023-05-25 20:10:15,#宁艺卓红毯摔倒#妈呀宁宁你火了，感谢黑粉增加热度 ,0,0,17,浙江,温州,浙江,中国,star 5
6,4905329584510353,在比奇堡杀鱼,2023-05-25 16:59:32,#宁艺卓红毯摔倒#队友粉为了碰瓷急起来自己正主都骂 ,0,16,128,辽宁,沈阳,辽宁,中国,star 5
6,4905360982279148,柾_敏,2023-05-25 19:04:18,#宁艺卓红毯摔倒#减减肥吧给自己胖倒了，我对copy精向来没什么好说的 ,5,50,251,浙江,温州,浙江,中国,star 5
6,4905362769317009,小心失手,2023-05-25 19:11:24,就算奶油粥在戛纳红毯上扭成麻花又怎样 人家能踩高跷摔倒了马上站起来继续拍照走完红毯 人家能20岁就slay全场 那么多媒体人从她下车就开始拍照 那 哒姐 你能全球首戴高奢成套珠宝 全球首穿超季成衣 上戛纳吗？#aespa戛纳妆造##宁艺卓斑点裙造型##宁艺卓红毯摔倒# ,0,3,85,江西,赣州,江西,中国,star 5
6,4905377202176109,崽崽情感语录,2023-05-25 20:08:44,"#宁艺卓红毯摔倒#赚钱的时候不矫情,花钱的时候不磨叽,生活真的不会因为你的哭泣而对你温柔,但你可以通过自己的努力,而活得风情万种,这才是你该有的生活！ ",0,0,0,吉林,白山,吉林,中国,star 4
6,4905369607079948,PINK_Wendy,2023-05-25 19:38:34,#宁艺卓红毯摔倒#要命，有些人的评论真的恶臭满满。还难评，还胖，还端着，还小动作多？你上红毯不好好展现，不好好凹造型拍照，去那里干嘛？当电线杆？嘲吧嘲吧，使劲嘲，下次你凝结还是最高待遇！ ,0,0,43,广东,,广东,中国,star 1
6,4905377089720191,x妞妞在努力,2023-05-25 20:08:18,#宁艺卓红毯摔倒#个人审美。。。实在是说不出好看两个字 ,0,2,9,山东,泰安,山东,中国,star 3
6,4905376896255729,Casual_XK,2023-05-25 20:07:32,#宁艺卓红毯摔倒# 妈耶，鞋子跟太高太重了，裙子又大，不过美女真好看。 ,0,0,13,江西,宜春,江西,中国,star 3
6,4905376854838554,李泰艺GG,2023-05-25 20:07:22,#宁艺卓红毯摔倒#宁艺卓摔倒了，但她站起来了。有些人追星追的摔倒了，在那跪着，再也没起来 ,0,1,9,山东,威海,山东,中国,star 5
6,4905376699647145,乘风破浪ed,2023-05-25 20:06:45,#宁艺卓红毯摔倒#我喜欢这个女孩 ,0,0,6,山西,太原,山西,中国,star 5
6,4905376430168935,小陈九分甜,2023-05-25 20:05:41,#宁艺卓红毯摔倒# 咱就是说中国人别太恨中国人，组合4个人只有她一个大裙摆，被人踩了裙子，好像她想摔倒一样 ,0,1,44,辽宁,沈阳,辽宁,中国,star 3
